qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source	_gene_id	accession	homolog_rank
g11500.t1	sp|Q8MLZ7|IDGF3_DROME	45.346	419	414	441	94	2.81e-122	365.0	Chitinase-like protein Idgf3 OS=Drosophila melanogaster OX=7227 GN=Idgf3 PE=1 SV=4	Swiss-Prot	g11500	Q8MLZ7	8
g16392.t1	tr|A0A4C1Z354|A0A4C1Z354_EUMVA	75.446	224	224	224	100	4.8999999999999994e-126	364.0	tr|A0A4C1Z354|A0A4C1Z354_EUMVA Glutathione S-transferase 1 OS=Eumeta variegata OX=151549 GN=GST1 PE=4 SV=1	TrEMBL	g16392	A0A4C1Z354	1
g15091.t1	tr|A0A4C1SG55|A0A4C1SG55_EUMVA	72.358	246	263	441	93	2.91e-122	364.0	tr|A0A4C1SG55|A0A4C1SG55_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_74392_1 PE=3 SV=1	TrEMBL	g15091	A0A4C1SG55	3
g14298.t1	tr|A0A4C1SG55|A0A4C1SG55_EUMVA	71.545	246	263	441	93	5.420000000000001e-122	364.0	tr|A0A4C1SG55|A0A4C1SG55_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_74392_1 PE=3 SV=1	TrEMBL	g14298	A0A4C1SG55	3
g13783.t1	tr|A0A4C1WHG7|A0A4C1WHG7_EUMVA	71.705	258	235	249	99	1.9300000000000003e-124	362.0	tr|A0A4C1WHG7|A0A4C1WHG7_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_45632_1 PE=3 SV=1	TrEMBL	g13783	A0A4C1WHG7	3
g3686.t1	tr|A0ACC1CLP3|A0ACC1CLP3_9NEOP	66.795	259	262	261	99	2.0000000000000003e-124	362.0	Peptidase S1 domain-containing protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_012365 PE=3 SV=1	TrEMBL	g3686	A0ACC1CLP3	2
g11500.t1	sp|Q8MX41|IDGF1_DROSI	46.847	444	414	439	99	2.5e-121	362.0	Chitinase-like protein Idgf1 OS=Drosophila simulans OX=7240 GN=Idgf1 PE=3 SV=1	Swiss-Prot	g11500	Q8MX41	9
g11500.t1	sp|Q8MM24|IDGF1_DROME	46.396	444	414	439	99	1.88e-121	362.0	Chitinase-like protein Idgf1 OS=Drosophila melanogaster OX=7227 GN=Idgf1 PE=1 SV=2	Swiss-Prot	g11500	Q8MM24	10
g14299.t1	tr|A0A4C1SD49|A0A4C1SD49_EUMVA	64.773	264	263	264	100	1.6000000000000002e-123	361.0	tr|A0A4C1SD49|A0A4C1SD49_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_74344_1 PE=3 SV=1	TrEMBL	g14299	A0A4C1SD49	1
g19140.t1	tr|A0ABN8B860|A0ABN8B860_CHISP	45.501	389	408	420	95	6.04e-119	361.0	tr|A0ABN8B860|A0ABN8B860_CHISP Lipase OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS9149 PE=3 SV=1	TrEMBL	g19140	A0ABN8B860	5
g17633.t1	tr|A0ABN8B860|A0ABN8B860_CHISP	45.244	389	408	420	95	6.44e-119	361.0	tr|A0ABN8B860|A0ABN8B860_CHISP Lipase OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS9149 PE=3 SV=1	TrEMBL	g17633	A0ABN8B860	5
g17633.t1	tr|A0A8S4FW68|A0A8S4FW68_PLUXY	46.237	372	408	417	91	8.46e-119	361.0	tr|A0A8S4FW68|A0A8S4FW68_PLUXY Lipase OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS10236 PE=3 SV=1	TrEMBL	g17633	A0A8S4FW68	6
g4081.t1	tr|A0A8B8IF13|A0A8B8IF13_VANTA	55.556	297	299	297	99	1.1300000000000001e-122	360.0	Pancreatic triacylglycerol lipase-like OS=Vanessa tameamea OX=334116 GN=LOC113399761 PE=3 SV=1	TrEMBL	g4081	A0A8B8IF13	10
g18520.t1	tr|A0A4C1TB29|A0A4C1TB29_EUMVA	70.27	259	276	314	93	4.3300000000000004e-122	360.0	tr|A0A4C1TB29|A0A4C1TB29_EUMVA Chymotrypsin-2 OS=Eumeta variegata OX=151549 GN=CHYM2 PE=3 SV=1	TrEMBL	g18520	A0A4C1TB29	3
g15091.t1	tr|A0A9R0E9X8|A0A9R0E9X8_SPOFR	67.803	264	263	263	100	1.14e-122	359.0	tr|A0A9R0E9X8|A0A9R0E9X8_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g15091	A0A9R0E9X8	4
g15091.t1	tr|A0A9R0CYK0|A0A9R0CYK0_SPOFR	67.803	264	263	263	100	1.2900000000000002e-122	359.0	tr|A0A9R0CYK0|A0A9R0CYK0_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g15091	A0A9R0CYK0	5
g17633.t1	tr|A0ABQ7Q5S8|A0ABQ7Q5S8_PLUXY	46.092	371	408	418	91	2.65e-118	359.0	tr|A0ABQ7Q5S8|A0ABQ7Q5S8_PLUXY Lipase OS=Plutella xylostella OX=51655 GN=JYU34_014891 PE=3 SV=1	TrEMBL	g17633	A0ABQ7Q5S8	7
g15091.t1	tr|A0A9R0EAJ9|A0A9R0EAJ9_SPOFR	67.803	264	263	263	100	1.8e-122	358.0	tr|A0A9R0EAJ9|A0A9R0EAJ9_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g15091	A0A9R0EAJ9	6
g15091.t1	tr|A0A9R0CYI9|A0A9R0CYI9_SPOFR	67.424	264	263	263	100	1.65e-122	358.0	tr|A0A9R0CYI9|A0A9R0CYI9_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g15091	A0A9R0CYI9	7
g16245.t1	tr|A0A4C1Z545|A0A4C1Z545_EUMVA	66.279	258	423	360	70	1.78e-118	358.0	tr|A0A4C1Z545|A0A4C1Z545_EUMVA Serine protease inhibitor 77Ba OS=Eumeta variegata OX=151549 GN=Spn77Ba PE=3 SV=1	TrEMBL	g16245	A0A4C1Z545	3
g14298.t1	tr|A0A9R0CYK0|A0A9R0CYK0_SPOFR	66.288	264	263	263	100	7.710000000000001e-122	357.0	tr|A0A9R0CYK0|A0A9R0CYK0_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g14298	A0A9R0CYK0	4
g14298.t1	tr|A0A9R0EAJ9|A0A9R0EAJ9_SPOFR	66.288	264	263	263	100	9.08e-122	357.0	tr|A0A9R0EAJ9|A0A9R0EAJ9_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g14298	A0A9R0EAJ9	5
g14298.t1	tr|A0A9R0E9X8|A0A9R0E9X8_SPOFR	66.288	264	263	263	100	1.01e-121	357.0	tr|A0A9R0E9X8|A0A9R0E9X8_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g14298	A0A9R0E9X8	6
g17633.t1	tr|A0A821N968|A0A821N968_9NEOP	45.455	374	408	414	92	3.41e-117	357.0	tr|A0A821N968|A0A821N968_9NEOP Lipase OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS2422 PE=3 SV=1	TrEMBL	g17633	A0A821N968	8
g2844.t1	tr|A0ABN8B860|A0ABN8B860_CHISP	45.308	373	408	420	91	5.33e-118	357.0	Lipase OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS9149 PE=3 SV=1	TrEMBL	g2844	A0ABN8B860	7
g14298.t1	tr|A0A9R0CYI9|A0A9R0CYI9_SPOFR	65.909	264	263	263	100	1.83e-121	356.0	tr|A0A9R0CYI9|A0A9R0CYI9_SPOFR trypsin OS=Spodoptera frugiperda OX=7108 GN=LOC118265205 PE=3 SV=1	TrEMBL	g14298	A0A9R0CYI9	7
g17633.t1	tr|A0A2W1BMU4|A0A2W1BMU4_HELAM	44.987	389	408	422	95	1.3800000000000002e-116	355.0	tr|A0A2W1BMU4|A0A2W1BMU4_HELAM Lipase OS=Helicoverpa armigera OX=29058 GN=HaOG200566 PE=3 SV=1	TrEMBL	g17633	A0A2W1BMU4	9
g19140.t1	tr|A0A8S4FW68|A0A8S4FW68_PLUXY	46.092	371	408	417	91	1.37e-116	355.0	tr|A0A8S4FW68|A0A8S4FW68_PLUXY Lipase OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS10236 PE=3 SV=1	TrEMBL	g19140	A0A8S4FW68	6
g14299.t1	tr|A0A4C1SD69|A0A4C1SD69_EUMVA	67.045	264	263	263	100	9.35e-121	354.0	tr|A0A4C1SD69|A0A4C1SD69_EUMVA Trypsin, alkaline C OS=Eumeta variegata OX=151549 GN=EVAR_74357_1 PE=3 SV=1	TrEMBL	g14299	A0A4C1SD69	2
g15091.t1	tr|A0A835GLH1|A0A835GLH1_SPOEX	65.53	264	263	263	100	8.02e-121	354.0	tr|A0A835GLH1|A0A835GLH1_SPOEX trypsin OS=Spodoptera exigua OX=7107 GN=HW555_004563 PE=3 SV=1	TrEMBL	g15091	A0A835GLH1	8
g19140.t1	tr|A0ABQ7Q5S8|A0ABQ7Q5S8_PLUXY	45.822	371	408	418	91	3.02e-116	354.0	tr|A0ABQ7Q5S8|A0ABQ7Q5S8_PLUXY Lipase OS=Plutella xylostella OX=51655 GN=JYU34_014891 PE=3 SV=1	TrEMBL	g19140	A0ABQ7Q5S8	7
g14298.t1	tr|A0A835GLH1|A0A835GLH1_SPOEX	64.773	264	263	263	100	1.63e-120	353.0	tr|A0A835GLH1|A0A835GLH1_SPOEX trypsin OS=Spodoptera exigua OX=7107 GN=HW555_004563 PE=3 SV=1	TrEMBL	g14298	A0A835GLH1	8
g17633.t1	tr|A0AAV1JFA2|A0AAV1JFA2_9NEOP	44.92	374	408	414	92	4.47e-116	353.0	tr|A0AAV1JFA2|A0AAV1JFA2_9NEOP Lipase OS=Leptosia nina OX=320188 GN=LNINA_LOCUS7593 PE=3 SV=1	TrEMBL	g17633	A0AAV1JFA2	10
g2844.t1	tr|A0A821N968|A0A821N968_9NEOP	45.822	371	408	414	91	2.14e-116	353.0	Lipase OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS2422 PE=3 SV=1	TrEMBL	g2844	A0A821N968	8
g4892.t1	tr|A0A4C1W8H4|A0A4C1W8H4_EUMVA	41.542	402	402	400	100	2.87e-116	352.0	CHK kinase-like domain-containing protein OS=Eumeta variegata OX=151549 GN=EVAR_28043_1 PE=4 SV=1	TrEMBL	g4892	A0A4C1W8H4	3
g2844.t1	tr|A0AAV1JFA2|A0AAV1JFA2_9NEOP	45.822	371	408	414	91	4.12e-116	352.0	Lipase OS=Leptosia nina OX=320188 GN=LNINA_LOCUS7593 PE=3 SV=1	TrEMBL	g2844	A0AAV1JFA2	9
g15091.t1	tr|A0A9J7DRP8|A0A9J7DRP8_SPOLT	64.773	264	263	263	100	1.3799999999999999e-119	351.0	tr|A0A9J7DRP8|A0A9J7DRP8_SPOLT trypsin OS=Spodoptera litura OX=69820 GN=LOC111348599 PE=3 SV=1	TrEMBL	g15091	A0A9J7DRP8	9
g3430.t1	tr|A0A8R2AMX8|A0A8R2AMX8_BOMMO	54.89	317	320	699	97	1.95e-113	351.0	Uncharacterized protein OS=Bombyx mori OX=7091 PE=3 SV=1		g3430	A0A8R2AMX8	4
g3430.t1	tr|A0A6J2JZT7|A0A6J2JZT7_BOMMA	54.89	317	320	699	97	2.22e-113	351.0	Xaa-Pro aminopeptidase ApepP-like OS=Bombyx mandarina OX=7092 GN=LOC114246666 PE=3 SV=1		g3430	A0A6J2JZT7	5
g19140.t1	tr|A0A821N968|A0A821N968_9NEOP	44.652	374	408	414	92	3.8899999999999996e-115	351.0	tr|A0A821N968|A0A821N968_9NEOP Lipase OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS2422 PE=3 SV=1	TrEMBL	g19140	A0A821N968	8
g15779.t1	tr|A0A4C1X0M1|A0A4C1X0M1_EUMVA	74.074	216	216	216	100	6.3700000000000005e-121	350.0	tr|A0A4C1X0M1|A0A4C1X0M1_EUMVA Glutathione S-transferase 1, isoform D OS=Eumeta variegata OX=151549 GN=GstD1 PE=3 SV=1	TrEMBL	g15779	A0A4C1X0M1	2
g14298.t1	tr|A0A6J2KKS8|A0A6J2KKS8_BOMMA	63.258	264	263	263	100	5.19e-119	350.0	tr|A0A6J2KKS8|A0A6J2KKS8_BOMMA trypsin OS=Bombyx mandarina OX=7092 GN=LOC114251911 PE=4 SV=1	TrEMBL	g14298	A0A6J2KKS8	9
g14298.t1	tr|A0A9J7DRP8|A0A9J7DRP8_SPOLT	63.258	264	263	263	100	5.79e-119	350.0	tr|A0A9J7DRP8|A0A9J7DRP8_SPOLT trypsin OS=Spodoptera litura OX=69820 GN=LOC111348599 PE=3 SV=1	TrEMBL	g14298	A0A9J7DRP8	10
g19140.t1	tr|A0AAV1JFA2|A0AAV1JFA2_9NEOP	44.892	372	408	414	91	1.51e-114	350.0	tr|A0AAV1JFA2|A0AAV1JFA2_9NEOP Lipase OS=Leptosia nina OX=320188 GN=LNINA_LOCUS7593 PE=3 SV=1	TrEMBL	g19140	A0AAV1JFA2	9
g2844.t1	tr|A0A2W1BMU4|A0A2W1BMU4_HELAM	44.474	371	408	422	91	5.68e-115	350.0	Lipase OS=Helicoverpa armigera OX=29058 GN=HaOG200566 PE=3 SV=1	TrEMBL	g2844	A0A2W1BMU4	10
g16391.t1	tr|A0A4C1Z354|A0A4C1Z354_EUMVA	70.536	224	224	224	100	1.3799999999999999e-119	348.0	tr|A0A4C1Z354|A0A4C1Z354_EUMVA Glutathione S-transferase 1 OS=Eumeta variegata OX=151549 GN=GST1 PE=4 SV=1	TrEMBL	g16391	A0A4C1Z354	2
g1854.t1	tr|A0A0L7LQZ0|A0A0L7LQZ0_OPEBR	44.526	411	408	419	99	4.06e-114	348.0	Putative Juvenile hormone-inducible protein OS=Operophtera brumata OX=104452 GN=OBRU01_03341 PE=4 SV=1	TrEMBL	g1854	A0A0L7LQZ0	5
g19140.t1	tr|A0A9N9W797|A0A9N9W797_9NEOP	43.99	391	408	424	95	7.03e-114	348.0	tr|A0A9N9W797|A0A9N9W797_9NEOP Lipase OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS1415 PE=3 SV=1	TrEMBL	g19140	A0A9N9W797	10
g3686.t1	tr|A0A9R0DH81|A0A9R0DH81_SPOFR	64.122	262	262	262	100	2.87e-118	347.0	Trypsin, alkaline C-like isoform X3 OS=Spodoptera frugiperda OX=7108 GN=LOC118278126 PE=3 SV=1	TrEMBL	g3686	A0A9R0DH81	3
g13783.t1	tr|A0AAV1M567|A0AAV1M567_9NEOP	66.667	258	235	257	99	2.14e-118	347.0	tr|A0AAV1M567|A0AAV1M567_9NEOP trypsin OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS20848 PE=3 SV=1	TrEMBL	g13783	A0AAV1M567	4
g3686.t1	tr|A0ABN8IDQ6|A0ABN8IDQ6_9NEOP	69.038	239	262	261	91	1.22e-118	347.0	Peptidase S1 domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS8851 PE=3 SV=1	TrEMBL	g3686	A0ABN8IDQ6	4
g15091.t1	tr|A0A6J2KKS8|A0A6J2KKS8_BOMMA	63.258	264	263	263	100	1.37e-117	346.0	tr|A0A6J2KKS8|A0A6J2KKS8_BOMMA trypsin OS=Bombyx mandarina OX=7092 GN=LOC114251911 PE=4 SV=1	TrEMBL	g15091	A0A6J2KKS8	10
g3686.t1	tr|C9W8J1|C9W8J1_9NEOP	64.865	259	262	261	99	4.25e-118	346.0	Serine protease 2 OS=Mamestra configurata OX=174822 GN=SP2 PE=2 SV=1	TrEMBL	g3686	C9W8J1	5
g1854.t1	tr|A0A8J9U7Z1|A0A8J9U7Z1_9NEOP	43.341	413	408	418	99	5.81e-113	345.0	CHK kinase-like domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS1844 PE=4 SV=1	TrEMBL	g1854	A0A8J9U7Z1	6
g13783.t1	tr|A0A891XIE8|A0A891XIE8_TINBI	67.717	254	235	257	98	6.25e-118	345.0	tr|A0A891XIE8|A0A891XIE8_TINBI Trypsin alkaline C-like OS=Tineola bisselliella OX=93883 GN=TrpAC PE=2 SV=1	TrEMBL	g13783	A0A891XIE8	5
g3686.t1	tr|A0A194QJ28|A0A194QJ28_PAPXU	65.759	257	262	260	98	1.0900000000000001e-117	345.0	Trypsin, alkaline A OS=Papilio xuthus OX=66420 GN=RR46_03527 PE=3 SV=1	TrEMBL	g3686	A0A194QJ28	6
g3686.t1	tr|Q9U4I4|Q9U4I4_PLOIN	69.492	236	262	260	90	2.3200000000000002e-117	344.0	Trypsin-like PiT2c OS=Plodia interpunctella OX=58824 PE=2 SV=1	TrEMBL	g3686	Q9U4I4	7
g3430.t1	tr|A0A9J7EKI4|A0A9J7EKI4_SPOLT	53.191	329	320	709	100	3.26e-110	343.0	Xaa-Pro aminopeptidase ApepP-like OS=Spodoptera litura OX=69820 GN=LOC111360601 PE=3 SV=1		g3430	A0A9J7EKI4	6
g15779.t1	tr|A0A6C0WAU1|A0A6C0WAU1_OSTFU	73.239	213	216	215	99	3.67e-118	343.0	tr|A0A6C0WAU1|A0A6C0WAU1_OSTFU Glutathione S-transferase delta 4 OS=Ostrinia furnacalis OX=93504 PE=2 SV=1	TrEMBL	g15779	A0A6C0WAU1	3
g13779.t1	tr|A0A4C1WEL4|A0A4C1WEL4_EUMVA	71.064	235	261	635	90	2.17e-111	343.0	tr|A0A4C1WEL4|A0A4C1WEL4_EUMVA trypsin OS=Eumeta variegata OX=151549 GN=EVAR_45636_1 PE=4 SV=1	TrEMBL	g13779	A0A4C1WEL4	2
g15779.t1	tr|A0ABD0SLB0|A0ABD0SLB0_LOXSC	73.709	213	216	215	99	1.51e-117	342.0	tr|A0ABD0SLB0|A0ABD0SLB0_LOXSC Uncharacterized protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_006210 PE=4 SV=1	TrEMBL	g15779	A0ABD0SLB0	4
g3430.t1	tr|A0AAU9T8S5|A0AAU9T8S5_EUPED	52.454	326	320	705	98	9.610000000000001e-110	342.0	Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS113 PE=3 SV=1		g3430	A0AAU9T8S5	7
g3686.t1	tr|Q9U4I5|Q9U4I5_PLOIN	69.492	236	262	260	90	1.5e-116	342.0	Trypsin-like PiT2c OS=Plodia interpunctella OX=58824 PE=2 SV=1	TrEMBL	g3686	Q9U4I5	8
g3686.t1	tr|A0A9R0F0U4|A0A9R0F0U4_SPOFR	62.977	262	262	262	100	4.13e-116	341.0	Trypsin, alkaline C-like isoform X2 OS=Spodoptera frugiperda OX=7108 GN=LOC118278126 PE=3 SV=1	TrEMBL	g3686	A0A9R0F0U4	9
g3686.t1	tr|A0A9R0DH58|A0A9R0DH58_SPOFR	62.977	262	262	262	100	4.6600000000000004e-116	341.0	Trypsin, alkaline C-like isoform X1 OS=Spodoptera frugiperda OX=7108 GN=LOC118278126 PE=3 SV=1	TrEMBL	g3686	A0A9R0DH58	10
g3430.t1	tr|A0A9P0XDM1|A0A9P0XDM1_PIEBR	52.412	311	320	692	97	2.25e-109	341.0	Aminopeptidase P N-terminal domain-containing protein OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS10584 PE=3 SV=1		g3430	A0A9P0XDM1	8
g3430.t1	tr|A0ACC1DKK0|A0ACC1DKK0_9NEOP	52.681	317	320	702	97	6.500000000000001e-109	340.0	Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_000651 PE=3 SV=1		g3430	A0ACC1DKK0	9
g2864.t1	tr|A0A835GLH1|A0A835GLH1_SPOEX	62.642	265	265	263	100	2.53e-115	339.0	trypsin OS=Spodoptera exigua OX=7107 GN=HW555_004563 PE=3 SV=1	TrEMBL	g2864	A0A835GLH1	5
g15779.t1	tr|A0A9N9RFW2|A0A9N9RFW2_9NEOP	72.77	213	216	215	99	2.3300000000000002e-116	339.0	tr|A0A9N9RFW2|A0A9N9RFW2_9NEOP Glutathione transferase OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS13121 PE=4 SV=1	TrEMBL	g15779	A0A9N9RFW2	5
g15779.t1	tr|A0A7L4XTX9|A0A7L4XTX9_GLYPY	71.362	213	216	215	99	2.66e-116	339.0	tr|A0A7L4XTX9|A0A7L4XTX9_GLYPY Glutathione S-transferase delta4 OS=Glyphodes pyloalis OX=1242752 GN=GSTDelta4 PE=2 SV=1	TrEMBL	g15779	A0A7L4XTX9	6
g1854.t1	tr|A0A212FKY4|A0A212FKY4_DANPL	43.447	412	408	410	100	1.2100000000000001e-110	338.0	Juvenile hormone-inducible protein OS=Danaus plexippus plexippus OX=278856 GN=KGM_214957 PE=4 SV=1	TrEMBL	g1854	A0A212FKY4	7
g1854.t1	tr|A0A9J7J4H2|A0A9J7J4H2_SPOLT	42.271	414	408	415	100	1.7600000000000002e-110	338.0	Uncharacterized protein LOC111364703 OS=Spodoptera litura OX=69820 GN=LOC111364703 PE=4 SV=1	TrEMBL	g1854	A0A9J7J4H2	8
g8855.t1	tr|A0A8B8I6I5|A0A8B8I6I5_VANTA	42.04	402	367	402	100	7.12e-111	338.0	Serine protease inhibitor 77Ba-like OS=Vanessa tameamea OX=334116 GN=LOC113397749 PE=3 SV=2	TrEMBL	g8855	A0A8B8I6I5	2
g13783.t1	tr|A0A8S3WRX1|A0A8S3WRX1_PARAO	66.279	258	235	257	99	3.5399999999999997e-115	338.0	tr|A0A8S3WRX1|A0A8S3WRX1_PARAO trypsin OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS9456 PE=4 SV=1	TrEMBL	g13783	A0A8S3WRX1	6
g1854.t1	tr|A0A8S4G006|A0A8S4G006_PLUXY	40.678	413	408	415	99	2.36e-110	338.0	(diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS10967 PE=4 SV=1	TrEMBL	g1854	A0A8S4G006	9
g10834.t1	tr|A0A6J1WMV8|A0A6J1WMV8_GALME	69.565	276	258	273	100	6.93e-114	337.0	Cuticle protein OS=Galleria mellonella OX=7137 GN=LOC113512824 PE=4 SV=1	TrEMBL	g10834	A0A6J1WMV8	2
g1854.t1	tr|A0A9R0DIF2|A0A9R0DIF2_SPOFR	41.787	414	408	416	100	4.01e-110	337.0	Uncharacterized protein LOC118279394 OS=Spodoptera frugiperda OX=7108 GN=LOC118279394 PE=4 SV=1	TrEMBL	g1854	A0A9R0DIF2	10
g14301.t1	tr|A0A4C1SD49|A0A4C1SD49_EUMVA	85.106	188	188	264	99	4.72e-115	337.0	tr|A0A4C1SD49|A0A4C1SD49_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_74344_1 PE=3 SV=1	TrEMBL	g14301	A0A4C1SD49	1
g13783.t1	tr|A0ACC1DFX3|A0ACC1DFX3_9NEOP	66.667	258	235	255	99	1.88e-114	337.0	tr|A0ACC1DFX3|A0ACC1DFX3_9NEOP trypsin OS=Dendrolimus kikuchii OX=765133 GN=K1T71_002176 PE=3 SV=1	TrEMBL	g13783	A0ACC1DFX3	7
g13783.t1	tr|A0ABN8IC40|A0ABN8IC40_9NEOP	65.882	255	235	258	98	9.5e-115	337.0	tr|A0ABN8IC40|A0ABN8IC40_9NEOP trypsin (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS7654 PE=3 SV=1	TrEMBL	g13783	A0ABN8IC40	8
g16245.t1	tr|A0A4C1Z440|A0A4C1Z440_EUMVA	43.165	417	423	1244	97	2.62e-101	337.0	tr|A0A4C1Z440|A0A4C1Z440_EUMVA Serine protease inhibitor 77Ba OS=Eumeta variegata OX=151549 GN=Spn77Ba PE=3 SV=1	TrEMBL	g16245	A0A4C1Z440	4
g15779.t1	tr|A0AAD8DR44|A0AAD8DR44_MYTSE	73.239	213	216	214	99	3.3099999999999997e-115	336.0	tr|A0AAD8DR44|A0AAD8DR44_MYTSE Uncharacterized protein OS=Mythimna separata OX=271217 GN=PYW07_005634 PE=4 SV=1	TrEMBL	g15779	A0AAD8DR44	7
g15779.t1	tr|A0A9E9GFG8|A0A9E9GFG8_MYTSE	73.239	213	216	214	99	3.3099999999999997e-115	336.0	tr|A0A9E9GFG8|A0A9E9GFG8_MYTSE Glutathione S-transferase OS=Mythimna separata OX=271217 GN=GSTd4 PE=2 SV=1	TrEMBL	g15779	A0A9E9GFG8	8
g13783.t1	tr|A0A9N8KS65|A0A9N8KS65_CHRIL	64.202	257	235	264	99	5.84e-114	336.0	tr|A0A9N8KS65|A0A9N8KS65_CHRIL trypsin OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS5857 PE=3 SV=1	TrEMBL	g13783	A0A9N8KS65	9
g13783.t1	tr|A0A8S3WTZ1|A0A8S3WTZ1_PARAO	63.566	258	235	258	99	4.35e-114	336.0	tr|A0A8S3WTZ1|A0A8S3WTZ1_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS9454 PE=3 SV=1	TrEMBL	g13783	A0A8S3WTZ1	10
g15779.t1	tr|A0A3G1RJ87|A0A3G1RJ87_9NEOP	71.564	211	216	215	98	3.95e-115	336.0	tr|A0A3G1RJ87|A0A3G1RJ87_9NEOP Glutathione S-transferase unclassified 2 OS=Heortia vitessoides OX=1557813 PE=2 SV=1	TrEMBL	g15779	A0A3G1RJ87	9
g13779.t1	tr|A0A8S3WRX1|A0A8S3WRX1_PARAO	64.822	253	261	257	97	1.04e-113	336.0	tr|A0A8S3WRX1|A0A8S3WRX1_PARAO trypsin OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS9456 PE=4 SV=1	TrEMBL	g13779	A0A8S3WRX1	3
g8855.t1	tr|A0ACC0JJ42|A0ACC0JJ42_CHOFU	44.638	401	367	401	100	1.0700000000000001e-109	335.0	Serpin domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_012881 PE=3 SV=1	TrEMBL	g8855	A0ACC0JJ42	3
g13779.t1	tr|A0A4C1WDX3|A0A4C1WDX3_EUMVA	71.368	234	261	259	90	2.93e-113	335.0	tr|A0A4C1WDX3|A0A4C1WDX3_EUMVA Trypsin CFT-1 OS=Eumeta variegata OX=151549 GN=EVAR_45633_1 PE=3 SV=1	TrEMBL	g13779	A0A4C1WDX3	4
g3430.t1	tr|A0ABM3M3V9|A0ABM3M3V9_BICAN	57.455	275	320	657	86	9.71e-108	335.0	Xaa-Pro aminopeptidase ApepP OS=Bicyclus anynana OX=110368 GN=LOC112046163 PE=3 SV=1		g3430	A0ABM3M3V9	10
g2864.t1	tr|A0A9J7DRP8|A0A9J7DRP8_SPOLT	60.755	265	265	263	100	2.1e-113	334.0	trypsin OS=Spodoptera litura OX=69820 GN=LOC111348599 PE=3 SV=1	TrEMBL	g2864	A0A9J7DRP8	6
g2864.t1	tr|A0A835GJJ7|A0A835GJJ7_SPOEX	60.0	265	265	272	100	2.9e-113	334.0	trypsin OS=Spodoptera exigua OX=7107 GN=HW555_004568 PE=4 SV=1	TrEMBL	g2864	A0A835GJJ7	7
