qseqid	sseqid	pident	length	qlen	slen	qcov	evalue	bitscore	stitle
g15974.t1	tr|A0A4C1Z5E6|A0A4C1Z5E6_EUMVA	61.682	107	105	106	100.0	2.34e-33	120.0	tr|A0A4C1Z5E6|A0A4C1Z5E6_EUMVA Bombyxin B-1 homolog OS=Eumeta variegata OX=151549 GN=SBXB1 PE=3 SV=1
g15974.t1	tr|A0A9J7EBT5|A0A9J7EBT5_SPOLT	45.794	107	105	105	100.0	1.09e-19	86.3	tr|A0A9J7EBT5|A0A9J7EBT5_SPOLT Bombyxin A-3 homolog OS=Spodoptera litura OX=69820 GN=LOC111355766 PE=3 SV=1
g15974.t1	tr|A0A8S4G4J7|A0A8S4G4J7_PLUXY	50.0	90	105	106	83.0	1.65e-19	85.5	tr|A0A8S4G4J7|A0A8S4G4J7_PLUXY (diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS12647 PE=3 SV=1
g15974.t1	tr|A0ABQ7QSA4|A0ABQ7QSA4_PLUXY	50.0	90	105	106	83.0	1.65e-19	85.5	tr|A0ABQ7QSA4|A0ABQ7QSA4_PLUXY Insulin-like domain-containing protein OS=Plutella xylostella OX=51655 GN=JYU34_006560 PE=3 SV=1
g15974.t1	tr|F6KMX3|F6KMX3_SPOLI	45.794	107	105	105	100.0	1.76e-19	85.5	tr|F6KMX3|F6KMX3_SPOLI Insulin-like polypeptide 2 OS=Spodoptera littoralis OX=7109 GN=ILPP2 PE=2 SV=1
g15974.t1	tr|A0ACC2R5E6|A0ACC2R5E6_9NEOP	45.098	102	105	105	95.0	4.73e-19	84.3	tr|A0ACC2R5E6|A0ACC2R5E6_9NEOP Insulin-like domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_001709 PE=3 SV=1
g15974.t1	tr|A0ABR3I0H6|A0ABR3I0H6_LOXSC	46.154	104	105	101	97.0	1.2e-18	83.2	tr|A0ABR3I0H6|A0ABR3I0H6_LOXSC Insulin-like domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_000836 PE=3 SV=1
g15974.t1	tr|A0A835GEG1|A0A835GEG1_SPOEX	44.34	106	105	103	100.0	5.75e-18	81.6	tr|A0A835GEG1|A0A835GEG1_SPOEX Insulin-like domain-containing protein (Fragment) OS=Spodoptera exigua OX=7107 GN=HW555_007617 PE=3 SV=1
g15975.t1	tr|A0A194RNL1|A0A194RNL1_PAPMA	32.09	134	132	137	98.0	2.76e-11	66.6	tr|A0A194RNL1|A0A194RNL1_PAPMA Uncharacterized protein OS=Papilio machaon OX=76193 GN=RR48_12426 PE=3 SV=1
g15975.t1	tr|A0A194PJX7|A0A194PJX7_PAPXU	35.185	108	132	119	78.0	5.12e-11	65.5	tr|A0A194PJX7|A0A194PJX7_PAPXU Uncharacterized protein (Fragment) OS=Papilio xuthus OX=66420 GN=RR46_14899 PE=3 SV=1
g15976.t1	tr|A0A4C2A089|A0A4C2A089_EUMVA	43.478	69	92	76	75.0	6.44e-06	49.7	tr|A0A4C2A089|A0A4C2A089_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_103696_1 PE=4 SV=1
g15976.t1	tr|A0A4C1XGZ6|A0A4C1XGZ6_EUMVA	32.877	73	92	187	72.0	0.048	41.6	tr|A0A4C1XGZ6|A0A4C1XGZ6_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_34722_1 PE=4 SV=1
g15977.t1	tr|A0A4C1V336|A0A4C1V336_EUMVA	59.028	432	436	398	99.0	9.010000000000001e-169	488.0	tr|A0A4C1V336|A0A4C1V336_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_18898_1 PE=3 SV=1
g15978.t1	tr|A0A4C1V396|A0A4C1V396_EUMVA	48.128	187	181	175	100.0	9.390000000000001e-43	150.0	tr|A0A4C1V396|A0A4C1V396_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_18899_1 PE=4 SV=1
g15978.t1	tr|A0A4C1V1S5|A0A4C1V1S5_EUMVA	39.362	188	181	165	100.0	2.84e-33	125.0	tr|A0A4C1V1S5|A0A4C1V1S5_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_18893_1 PE=4 SV=1
g15978.t1	tr|A0A4C1V336|A0A4C1V336_EUMVA	45.536	112	181	398	94.0	1.5300000000000002e-21	100.0	tr|A0A4C1V336|A0A4C1V336_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_18898_1 PE=3 SV=1
g15978.t1	tr|A0A4C1V336|A0A4C1V336_EUMVA	69.492	59	181	398	94.0	5.47e-18	90.1	tr|A0A4C1V336|A0A4C1V336_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_18898_1 PE=3 SV=1
g15979.t1	tr|A0A4C1V336|A0A4C1V336_EUMVA	60.294	136	142	398	96.0	1.59e-45	162.0	tr|A0A4C1V336|A0A4C1V336_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_18898_1 PE=3 SV=1
g15979.t1	tr|A0A4C1V3X0|A0A4C1V3X0_EUMVA	62.037	108	142	145	76.0	3.88e-40	140.0	tr|A0A4C1V3X0|A0A4C1V3X0_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_18896_1 PE=4 SV=1
g15979.t1	tr|A0A4C1V396|A0A4C1V396_EUMVA	57.265	117	142	175	82.0	2.71e-36	132.0	tr|A0A4C1V396|A0A4C1V396_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_18899_1 PE=4 SV=1
g15979.t1	tr|A0A4C1U639|A0A4C1U639_EUMVA	44.643	112	142	149	79.0	1.7499999999999999e-25	103.0	tr|A0A4C1U639|A0A4C1U639_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_11701_1 PE=4 SV=1
g15979.t1	tr|A0A4C1YVW9|A0A4C1YVW9_EUMVA	45.038	131	142	176	92.0	7.39e-22	95.1	tr|A0A4C1YVW9|A0A4C1YVW9_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_58841_1 PE=4 SV=1
g15979.t1	tr|A0A4C1YUE6|A0A4C1YUE6_EUMVA	45.082	122	142	255	86.0	2.64e-20	93.2	tr|A0A4C1YUE6|A0A4C1YUE6_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_58842_1 PE=4 SV=1
g15979.t1	tr|A0A4C1U924|A0A4C1U924_EUMVA	43.119	109	142	135	76.0	2.97e-20	89.7	tr|A0A4C1U924|A0A4C1U924_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_17173_1 PE=4 SV=1
g15980.t1	tr|A0A4C1V336|A0A4C1V336_EUMVA	61.224	392	373	398	97.0	9.31e-156	452.0	tr|A0A4C1V336|A0A4C1V336_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_18898_1 PE=3 SV=1
g15981.t1	tr|A0A4C1V336|A0A4C1V336_EUMVA	66.497	394	395	398	99.0	0.0	531.0	tr|A0A4C1V336|A0A4C1V336_EUMVA Gustatory receptor OS=Eumeta variegata OX=151549 GN=EVAR_18898_1 PE=3 SV=1
g15981.t1	tr|A0A835L4Z7|A0A835L4Z7_SPOEX	30.055	366	395	353	90.0	9.4e-26	116.0	tr|A0A835L4Z7|A0A835L4Z7_SPOEX Gustatory receptor (Fragment) OS=Spodoptera exigua OX=7107 GN=HW555_005932 PE=3 SV=1
g15982.t1	tr|A0ACC1D8E3|A0ACC1D8E3_9NEOP	67.544	114	122	129	93.0	3e-56	180.0	tr|A0ACC1D8E3|A0ACC1D8E3_9NEOP Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_004454 PE=3 SV=1
g15982.t1	tr|A0ABM3LGY4|A0ABM3LGY4_BICAN	66.102	118	122	123	97.0	7.17e-55	176.0	tr|A0ABM3LGY4|A0ABM3LGY4_BICAN Piercer of microtubule wall 1 protein OS=Bicyclus anynana OX=110368 GN=LOC112055926 PE=3 SV=1
g15982.t1	tr|A0A8B8HMI7|A0A8B8HMI7_VANTA	65.0	120	122	127	98.0	5.6e-54	174.0	tr|A0A8B8HMI7|A0A8B8HMI7_VANTA Piercer of microtubule wall 1 protein isoform X1 OS=Vanessa tameamea OX=334116 GN=LOC113393297 PE=3 SV=1
g15982.t1	tr|A0AAU9V5R9|A0AAU9V5R9_EUPED	73.333	105	122	127	86.0	1.55e-53	173.0	tr|A0AAU9V5R9|A0AAU9V5R9_EUPED Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS21338 PE=3 SV=1
g15982.t1	tr|A0A821N194|A0A821N194_9NEOP	64.602	113	122	121	93.0	2.3999999999999996e-53	172.0	tr|A0A821N194|A0A821N194_9NEOP Uncharacterized protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS2267 PE=3 SV=1
g15982.t1	tr|A0AAU9VBZ8|A0AAU9VBZ8_EUPED	72.381	105	122	127	86.0	2.69e-53	172.0	tr|A0AAU9VBZ8|A0AAU9VBZ8_EUPED Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS21338 PE=3 SV=1
g15982.t1	tr|A0A9P0C4W3|A0A9P0C4W3_CHRIL	68.182	110	122	124	90.0	5.74e-53	171.0	tr|A0A9P0C4W3|A0A9P0C4W3_CHRIL Uncharacterized protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS12534 PE=3 SV=1
g15982.t1	tr|A0ABM3MM09|A0ABM3MM09_GALME	72.381	105	122	124	86.0	5.81e-53	171.0	tr|A0ABM3MM09|A0ABM3MM09_GALME Piercer of microtubule wall 1 protein isoform X2 OS=Galleria mellonella OX=7137 GN=LOC113511854 PE=3 SV=1
g15982.t1	tr|A0A8S4RHG1|A0A8S4RHG1_9NEOP	68.807	109	122	123	89.0	1.22e-52	171.0	tr|A0A8S4RHG1|A0A8S4RHG1_9NEOP Jg15099 protein OS=Pararge aegeria aegeria OX=348720 GN=jg15099 PE=3 SV=1
g15982.t1	tr|A0A821N885|A0A821N885_9NEOP	65.487	113	122	120	93.0	1.4e-52	170.0	tr|A0A821N885|A0A821N885_9NEOP Uncharacterized protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS2267 PE=3 SV=1
g15983.t1	tr|A0A4C1SQ46|A0A4C1SQ46_EUMVA	82.778	180	181	249	99.0	5.1899999999999996e-92	277.0	tr|A0A4C1SQ46|A0A4C1SQ46_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_6551_1 PE=4 SV=1
g15983.t1	tr|A0ACC0JXP0|A0ACC0JXP0_CHOFU	55.866	179	181	180	98.0	1.17e-59	192.0	tr|A0ACC0JXP0|A0ACC0JXP0_CHOFU Uncharacterized protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_007551 PE=4 SV=1
g15983.t1	tr|A0A2W1BP76|A0A2W1BP76_HELAM	50.562	178	181	187	98.0	2.3199999999999997e-48	164.0	tr|A0A2W1BP76|A0A2W1BP76_HELAM Uncharacterized protein OS=Helicoverpa armigera OX=29058 GN=HaOG206727 PE=4 SV=1
g15983.t1	tr|A0A9P0IB44|A0A9P0IB44_SPOLI	50.279	179	181	176	98.0	3.31e-47	161.0	tr|A0A9P0IB44|A0A9P0IB44_SPOLI Uncharacterized protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS9688 PE=4 SV=1
g15983.t1	tr|A0A8S0YSP3|A0A8S0YSP3_ARCPL	50.562	178	181	1508	98.0	5.85e-44	165.0	tr|A0A8S0YSP3|A0A8S0YSP3_ARCPL Rab-GAP TBC domain-containing protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS604 PE=4 SV=1
g15983.t1	tr|A0ACC2R2Q9|A0ACC2R2Q9_9NEOP	50.282	177	181	1506	98.0	1.2600000000000002e-43	164.0	tr|A0ACC2R2Q9|A0ACC2R2Q9_9NEOP Rab-GAP TBC domain-containing protein OS=Mythimna loreyi OX=667449 GN=PYW08_014744 PE=4 SV=1
g15983.t1	tr|A0A835G7L3|A0A835G7L3_SPOEX	50.562	178	181	1092	98.0	4.22e-43	163.0	tr|A0A835G7L3|A0A835G7L3_SPOEX Rab-GAP TBC domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_011496 PE=4 SV=1
g15983.t1	tr|A0AAD8DZR9|A0AAD8DZR9_MYTSE	49.718	177	181	820	98.0	4.75e-43	162.0	tr|A0AAD8DZR9|A0AAD8DZR9_MYTSE Rab-GAP TBC domain-containing protein OS=Mythimna separata OX=271217 GN=PYW07_015366 PE=4 SV=1
g15983.t1	tr|A0A9J7IMS9|A0A9J7IMS9_SPOLT	50.0	178	181	1500	98.0	1.0499999999999999e-41	159.0	tr|A0A9J7IMS9|A0A9J7IMS9_SPOLT Uncharacterized protein LOC111349754 isoform X1 OS=Spodoptera litura OX=69820 GN=LOC111349754 PE=4 SV=1
g15983.t1	tr|A0ACC1D7N1|A0ACC1D7N1_9NEOP	49.457	184	181	1494	98.0	1.42e-41	159.0	tr|A0ACC1D7N1|A0ACC1D7N1_9NEOP Rab-GAP TBC domain-containing protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_004456 PE=4 SV=1
g15984.t1	tr|A0A9J7DSK4|A0A9J7DSK4_SPOLT	51.942	206	176	605	92.0	7.18e-50	179.0	tr|A0A9J7DSK4|A0A9J7DSK4_SPOLT Uncharacterized protein LOC111349354 OS=Spodoptera litura OX=69820 GN=LOC111349354 PE=4 SV=1
g15984.t1	tr|A0A5N4AWE5|A0A5N4AWE5_PHOPY	43.017	179	176	498	88.0	1.23e-31	128.0	tr|A0A5N4AWE5|A0A5N4AWE5_PHOPY HTH CENPB-type domain-containing protein OS=Photinus pyralis OX=7054 GN=PPYR_03868 PE=4 SV=1
g15984.t1	tr|A0A5N4A0J5|A0A5N4A0J5_PHOPY	43.017	179	176	1322	88.0	9.71e-31	127.0	tr|A0A5N4A0J5|A0A5N4A0J5_PHOPY HTH CENPB-type domain-containing protein OS=Photinus pyralis OX=7054 GN=PPYR_14920 PE=4 SV=1
g15984.t1	tr|A0AAU9V6V5|A0AAU9V6V5_EUPED	48.905	137	176	496	73.0	2.63e-30	124.0	tr|A0AAU9V6V5|A0AAU9V6V5_EUPED Zinc finger PHD-type domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS21536 PE=4 SV=1
g15985.t2	tr|A0A4C1WKD1|A0A4C1WKD1_EUMVA	99.448	362	363	480	99.0	0.0	749.0	tr|A0A4C1WKD1|A0A4C1WKD1_EUMVA Peripheral plasma membrane protein CASK OS=Eumeta variegata OX=151549 GN=EVAR_96252_1 PE=4 SV=1
g15985.t2	tr|A0A8J2VVG1|A0A8J2VVG1_9NEOP	92.541	362	363	931	99.0	0.0	699.0	tr|A0A8J2VVG1|A0A8J2VVG1_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13251 PE=3 SV=1
g15985.t2	tr|A0A8J2R2K9|A0A8J2R2K9_9NEOP	92.541	362	363	926	99.0	0.0	698.0	tr|A0A8J2R2K9|A0A8J2R2K9_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13251 PE=3 SV=1
g15985.t2	tr|A0A8J2R669|A0A8J2R669_9NEOP	92.541	362	363	941	99.0	0.0	698.0	tr|A0A8J2R669|A0A8J2R669_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13251 PE=3 SV=1
g15985.t2	tr|A0A8J2R0Z0|A0A8J2R0Z0_9NEOP	92.541	362	363	469	99.0	0.0	697.0	tr|A0A8J2R0Z0|A0A8J2R0Z0_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13251 PE=4 SV=1
g15985.t2	tr|A0A8J2R0E0|A0A8J2R0E0_9NEOP	92.541	362	363	955	99.0	0.0	697.0	tr|A0A8J2R0E0|A0A8J2R0E0_9NEOP (African queen) hypothetical protein OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13251 PE=3 SV=1
g15985.t2	tr|A0ABD0T6P6|A0ABD0T6P6_LOXSC	92.265	362	363	919	99.0	0.0	692.0	tr|A0ABD0T6P6|A0ABD0T6P6_LOXSC Peripheral plasma membrane protein CASK OS=Loxostege sticticalis OX=481309 GN=ABMA27_001619 PE=3 SV=1
g15985.t2	tr|A0A8S0ZSN9|A0A8S0ZSN9_ARCPL	91.436	362	363	469	99.0	0.0	676.0	tr|A0A8S0ZSN9|A0A8S0ZSN9_ARCPL Protein kinase domain-containing protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS6371 PE=4 SV=1
g15985.t2	tr|A0A6J2KR64|A0A6J2KR64_BOMMA	92.541	362	363	932	99.0	0.0	675.0	tr|A0A6J2KR64|A0A6J2KR64_BOMMA Peripheral plasma membrane protein CASK isoform X5 OS=Bombyx mandarina OX=7092 GN=LOC114252949 PE=3 SV=1
g15985.t2	tr|A0A6J2KTD1|A0A6J2KTD1_BOMMA	92.541	362	363	942	99.0	0.0	675.0	tr|A0A6J2KTD1|A0A6J2KTD1_BOMMA Peripheral plasma membrane protein CASK isoform X3 OS=Bombyx mandarina OX=7092 GN=LOC114252949 PE=3 SV=1
g15986.t1	tr|A0AAU9TEF1|A0AAU9TEF1_EUPED	77.119	118	121	120	98.0	8.940000000000001e-64	198.0	tr|A0AAU9TEF1|A0AAU9TEF1_EUPED DNA-directed RNA polymerase subunit OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS1830 PE=3 SV=1
g15986.t1	tr|A0A8J2R2L7|A0A8J2R2L7_9NEOP	75.424	118	121	120	98.0	1.91e-63	197.0	tr|A0A8J2R2L7|A0A8J2R2L7_9NEOP DNA-directed RNA polymerase subunit OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13258 PE=3 SV=1
g15986.t1	tr|A0A212F0V8|A0A212F0V8_DANPL	76.522	115	121	120	95.0	7.93e-63	196.0	tr|A0A212F0V8|A0A212F0V8_DANPL DNA-directed RNA polymerase subunit OS=Danaus plexippus plexippus OX=278856 GN=KGM_210674 PE=3 SV=1
g15986.t1	tr|A0AAV1KCW3|A0AAV1KCW3_9NEOP	73.95	119	121	120	98.0	8.02e-63	196.0	tr|A0AAV1KCW3|A0AAV1KCW3_9NEOP DNA-directed RNA polymerase subunit OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS1482 PE=3 SV=1
g15986.t1	tr|A0A8S3WMI8|A0A8S3WMI8_PARAO	73.109	119	121	120	98.0	2.02e-62	195.0	tr|A0A8S3WMI8|A0A8S3WMI8_PARAO DNA-directed RNA polymerase subunit OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS8158 PE=3 SV=1
g15986.t1	tr|A0A9P0BN74|A0A9P0BN74_CHRIL	76.522	115	121	120	95.0	7.35e-62	194.0	tr|A0A9P0BN74|A0A9P0BN74_CHRIL DNA-directed RNA polymerase subunit OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS2155 PE=3 SV=1
g15986.t1	tr|A0ABN8HUJ9|A0ABN8HUJ9_9NEOP	73.109	119	121	120	98.0	7.43e-62	194.0	tr|A0ABN8HUJ9|A0ABN8HUJ9_9NEOP DNA-directed RNA polymerase I subunit RPA12 (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS2740 PE=4 SV=1
g15986.t1	tr|A0A8S4SBK4|A0A8S4SBK4_9NEOP	74.79	119	121	175	98.0	1.5199999999999999e-61	195.0	tr|A0A8S4SBK4|A0A8S4SBK4_9NEOP DNA-directed RNA polymerase I subunit RPA12 OS=Pararge aegeria aegeria OX=348720 GN=jg12100 PE=3 SV=1
g15986.t1	tr|A0A194QAA8|A0A194QAA8_PAPXU	71.429	119	121	120	98.0	2.48e-61	192.0	tr|A0A194QAA8|A0A194QAA8_PAPXU DNA-directed RNA polymerase subunit OS=Papilio xuthus OX=66420 GN=RR46_08209 PE=3 SV=1
g15986.t1	tr|A0A8B8HKV4|A0A8B8HKV4_VANTA	74.783	115	121	120	95.0	3.53e-61	192.0	tr|A0A8B8HKV4|A0A8B8HKV4_VANTA DNA-directed RNA polymerase subunit OS=Vanessa tameamea OX=334116 GN=LOC113393005 PE=3 SV=1
g15989.t1	tr|A0A4C1YH76|A0A4C1YH76_EUMVA	64.615	195	244	761	99.0	8.68e-76	253.0	tr|A0A4C1YH76|A0A4C1YH76_EUMVA Multiple C2 and transmembrane domain-containing protein OS=Eumeta variegata OX=151549 GN=Mctp PE=4 SV=1
g15989.t1	tr|A0A4C1YH76|A0A4C1YH76_EUMVA	81.132	53	244	761	99.0	1.65e-17	92.0	tr|A0A4C1YH76|A0A4C1YH76_EUMVA Multiple C2 and transmembrane domain-containing protein OS=Eumeta variegata OX=151549 GN=Mctp PE=4 SV=1
g15989.t1	tr|A0A921ZQN7|A0A921ZQN7_MANSE	34.082	267	244	650	99.0	2.01e-19	97.4	tr|A0A921ZQN7|A0A921ZQN7_MANSE C2 domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX012768 PE=4 SV=1
g15989.t1	tr|A0A921ZQ45|A0A921ZQ45_MANSE	34.082	267	244	610	99.0	2.18e-19	97.4	tr|A0A921ZQ45|A0A921ZQ45_MANSE C2 domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX012768 PE=4 SV=1
g15989.t1	tr|A0A922CXM7|A0A922CXM7_MANSE	34.082	267	244	688	99.0	2.56e-19	97.1	tr|A0A922CXM7|A0A922CXM7_MANSE C2 domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX012768 PE=4 SV=1
g15989.t1	tr|A0A922CW28|A0A922CW28_MANSE	35.156	256	244	689	95.0	2.93e-19	97.1	tr|A0A922CW28|A0A922CW28_MANSE C2 domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX012768 PE=4 SV=1
g15989.t1	tr|A0A922CX56|A0A922CX56_MANSE	34.082	267	244	724	99.0	3.28e-19	96.7	tr|A0A922CX56|A0A922CX56_MANSE C2 domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX012768 PE=4 SV=1
g15989.t1	tr|A0A921ZPP1|A0A921ZPP1_MANSE	34.082	267	244	736	99.0	3.84e-19	96.7	tr|A0A921ZPP1|A0A921ZPP1_MANSE C2 domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX012768 PE=4 SV=1
g15989.t1	tr|A0A8S3XK47|A0A8S3XK47_PARAO	33.725	255	244	731	94.0	1.78e-16	89.0	tr|A0A8S3XK47|A0A8S3XK47_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS18294 PE=4 SV=1
g15989.t1	tr|A0A7E5VVI7|A0A7E5VVI7_TRINI	32.645	242	244	703	97.0	2.41e-16	88.6	tr|A0A7E5VVI7|A0A7E5VVI7_TRINI Multiple C2 and transmembrane domain-containing protein-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113497145 PE=4 SV=1
g15989.t1	tr|A0A8R1WLB1|A0A8R1WLB1_BOMMO	33.725	255	244	730	95.0	3.88e-16	87.8	tr|A0A8R1WLB1|A0A8R1WLB1_BOMMO C2 domain-containing protein OS=Bombyx mori OX=7091 PE=4 SV=1
g15990.t1	tr|A0ABR3H5F2|A0ABR3H5F2_LOXSC	50.769	65	75	351	79.0	1.42e-09	62.4	tr|A0ABR3H5F2|A0ABR3H5F2_LOXSC CCHC-type domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_010337 PE=4 SV=1
g15991.t2	tr|A0A8B8HPT5|A0A8B8HPT5_VANTA	71.053	1178	1183	1191	98.0	0.0	1408.0	tr|A0A8B8HPT5|A0A8B8HPT5_VANTA Collagen alpha-1(XVIII) chain-like OS=Vanessa tameamea OX=334116 GN=LOC113393947 PE=4 SV=2
g15991.t2	tr|A0ABN8L571|A0ABN8L571_CHISP	70.418	1173	1183	1182	98.0	0.0	1377.0	tr|A0ABN8L571|A0ABN8L571_CHISP Thrombospondin-like N-terminal domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS1767 PE=4 SV=1
g15991.t2	tr|A0A8J9YK18|A0A8J9YK18_9NEOP	68.609	1201	1183	1212	99.0	0.0	1362.0	tr|A0A8J9YK18|A0A8J9YK18_9NEOP Thrombospondin-like N-terminal domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS14638 PE=4 SV=1
g15991.t2	tr|A0ABN8HVD1|A0ABN8HVD1_9NEOP	69.074	1177	1183	1161	98.0	0.0	1360.0	tr|A0ABN8HVD1|A0ABN8HVD1_9NEOP Thrombospondin-like N-terminal domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS2008 PE=4 SV=1
g15991.t2	tr|A0ABM3LRU0|A0ABM3LRU0_BICAN	68.278	1179	1183	1162	98.0	0.0	1353.0	tr|A0ABM3LRU0|A0ABM3LRU0_BICAN Collagen alpha-1(XVIII) chain isoform X1 OS=Bicyclus anynana OX=110368 GN=LOC112044711 PE=4 SV=1
g15991.t2	tr|A0ABN8L4Y6|A0ABN8L4Y6_CHISP	69.48	1173	1183	1158	98.0	0.0	1351.0	tr|A0ABN8L4Y6|A0ABN8L4Y6_CHISP Thrombospondin-like N-terminal domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS1767 PE=4 SV=1
g15991.t2	tr|A0A8J9VSK1|A0A8J9VSK1_9NEOP	68.514	1191	1183	1186	99.0	0.0	1345.0	tr|A0A8J9VSK1|A0A8J9VSK1_9NEOP Thrombospondin-like N-terminal domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS14638 PE=4 SV=1
g15991.t2	tr|A0A8J9YG44|A0A8J9YG44_9NEOP	68.227	1196	1183	1191	99.0	0.0	1343.0	tr|A0A8J9YG44|A0A8J9YG44_9NEOP Thrombospondin-like N-terminal domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS14638 PE=4 SV=1
g15991.t2	tr|A0A8R2DQ42|A0A8R2DQ42_BOMMO	69.865	1188	1183	1186	98.0	0.0	1343.0	tr|A0A8R2DQ42|A0A8R2DQ42_BOMMO Thrombospondin-like N-terminal domain-containing protein OS=Bombyx mori OX=7091 PE=4 SV=1
g15991.t2	tr|A0A8J9W922|A0A8J9W922_9NEOP	68.114	1198	1183	1193	99.0	0.0	1342.0	tr|A0A8J9W922|A0A8J9W922_9NEOP Thrombospondin-like N-terminal domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS14638 PE=4 SV=1
g15992.t2	tr|A0A4C1SQV8|A0A4C1SQV8_EUMVA	81.562	1421	1642	1582	83.0	0.0	2255.0	tr|A0A4C1SQV8|A0A4C1SQV8_EUMVA Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_3945_1 PE=4 SV=1
g15992.t2	tr|A0ABR3HCL3|A0ABR3HCL3_LOXSC	45.646	1665	1642	1573	92.0	0.0	1111.0	tr|A0ABR3HCL3|A0ABR3HCL3_LOXSC Uncharacterized protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_007695 PE=4 SV=1
g15992.t2	tr|A0ABM3MVM6|A0ABM3MVM6_GALME	46.433	1486	1642	1612	86.0	0.0	1010.0	tr|A0ABM3MVM6|A0ABM3MVM6_GALME Uncharacterized protein LOC113516369 isoform X4 OS=Galleria mellonella OX=7137 GN=LOC113516369 PE=4 SV=1
