gene_id,best_hit_accession,best_hit_species,identity_pct,query_coverage_pct,evalue,bitscore,classification,qc_decision,total_blast_hits,qualifying_hits,best_hit_description
g19872.t1,sp|P83863|H2B_PENVA,Penaeus vannamei,96.154,98.0,3.61e-30,107.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P83863|H2B_PENVA Histone H2B (Fragments) OS=Penaeus vannamei OX=6689 PE=1 SV=2
g23168.t1,sp|P50532|SMC4_XENLA,Xenopus laevis,51.475,90.0,0.0,664.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P50532|SMC4_XENLA Structural maintenance of chromosomes protein 4 OS=Xenopus laevis OX=8355 GN=smc4 PE=1 SV=1
g23182.t1,sp|P27425|TRFE_HORSE,Equus caballus,30.205,89.0,1.62e-24,115.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|P27425|TRFE_HORSE Serotransferrin OS=Equus caballus OX=9796 GN=TF PE=2 SV=1
g23194.t1,sp|Q9Z207|DIAP3_MOUSE,Mus musculus,39.768,95.0,2.89e-134,432.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9Z207|DIAP3_MOUSE Protein diaphanous homolog 3 OS=Mus musculus OX=10090 GN=Diaph3 PE=1 SV=1
g23198.t1,sp|P15121|ALDR_HUMAN,Homo sapiens,53.216,99.0,2.28e-117,348.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P15121|ALDR_HUMAN Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3
g23201.t1,sp|Q8CGF7|TCRG1_MOUSE,Mus musculus,44.492,85.0,2.6900000000000003e-58,207.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8CGF7|TCRG1_MOUSE Transcription elongation regulator 1 OS=Mus musculus OX=10090 GN=Tcerg1 PE=1 SV=2
g23204.t1,sp|Q6ZQ11|CHSS1_MOUSE,Mus musculus,36.391,99.0,4.16e-53,193.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6ZQ11|CHSS1_MOUSE Chondroitin sulfate synthase 1 OS=Mus musculus OX=10090 GN=Chsy1 PE=2 SV=2
g23205.t1,sp|Q6ZQ11|CHSS1_MOUSE,Mus musculus,46.809,89.0,4.01e-144,440.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6ZQ11|CHSS1_MOUSE Chondroitin sulfate synthase 1 OS=Mus musculus OX=10090 GN=Chsy1 PE=2 SV=2
g23216.t1,sp|Q8BH70|FBXL4_MOUSE,Mus musculus,38.04,93.0,8.460000000000001e-110,349.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|Q8BH70|FBXL4_MOUSE F-box/LRR-repeat protein 4 OS=Mus musculus OX=10090 GN=Fbxl4 PE=1 SV=1
g23217.t1,sp|Q09442|SF3B4_CAEEL,Caenorhabditis elegans,70.342,74.0,2.7600000000000003e-132,389.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q09442|SF3B4_CAEEL Splicing factor 3B subunit 4 OS=Caenorhabditis elegans OX=6239 GN=sap-49 PE=1 SV=2
g23224.t1,sp|P49140|SKI_CHICK,Gallus gallus,48.227,72.0,2.92e-69,237.0,Other non-arthropod,FLAG_REVIEW,3,3,sp|P49140|SKI_CHICK Ski oncogene OS=Gallus gallus OX=9031 GN=SKI PE=1 SV=1
g23226.t1,sp|Q17QK8|SPRE_BOVIN,Bos taurus,34.483,96.0,1.1899999999999999e-48,168.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q17QK8|SPRE_BOVIN Sepiapterin reductase OS=Bos taurus OX=9913 GN=SPR PE=2 SV=1
g23230.t1,sp|Q5ECE3|LOPAP_LONON,Lonomia obliqua,30.435,86.0,1.71e-16,81.3,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q5ECE3|LOPAP_LONON Lopap OS=Lonomia obliqua OX=304329 PE=1 SV=2
g23232.t1,sp|Q8SPI0|APOD_MACFA,Macaca fascicularis,33.333,73.0,6.56e-14,73.9,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8SPI0|APOD_MACFA Apolipoprotein D OS=Macaca fascicularis OX=9541 GN=APOD PE=2 SV=1
g23236.t1,sp|Q3UX61|NAA11_MOUSE,Mus musculus,79.845,88.0,2.4e-71,219.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q3UX61|NAA11_MOUSE N-alpha-acetyltransferase 11 OS=Mus musculus OX=10090 GN=Naa11 PE=1 SV=1
g23238.t1,sp|P56945|BCAR1_HUMAN,Homo sapiens,30.4,84.0,3.54e-44,176.0,Other non-arthropod,FLAG_REVIEW,8,8,sp|P56945|BCAR1_HUMAN Breast cancer anti-estrogen resistance protein 1 OS=Homo sapiens OX=9606 GN=BCAR1 PE=1 SV=2
g23240.t1,sp|P86411|RGPA2_RAT,Rattus norvegicus,30.781,98.0,3.4600000000000004e-169,556.0,Other non-arthropod,FLAG_REVIEW,7,7,sp|P86411|RGPA2_RAT Ral GTPase-activating protein subunit alpha-2 OS=Rattus norvegicus OX=10116 GN=Ralgapa2 PE=1 SV=1
g23241.t1,sp|P45589|CU12_HYACE,Hyalophora cecropia,38.75,73.0,5.99e-16,73.9,Other non-arthropod,FLAG_REVIEW,1,1,sp|P45589|CU12_HYACE Flexible cuticle protein 12 OS=Hyalophora cecropia OX=7123 GN=CP12 PE=2 SV=1
g23244.t1,sp|Q9UJX6|ANC2_HUMAN,Homo sapiens,40.188,91.0,2.97e-178,538.0,Other non-arthropod,FLAG_REVIEW,4,4,sp|Q9UJX6|ANC2_HUMAN Anaphase-promoting complex subunit 2 OS=Homo sapiens OX=9606 GN=ANAPC2 PE=1 SV=1
g23247.t1,sp|Q70CQ2|UBP34_HUMAN,Homo sapiens,44.889,92.0,0.0,1635.0,Other non-arthropod,FLAG_REVIEW,8,8,sp|Q70CQ2|UBP34_HUMAN Ubiquitin carboxyl-terminal hydrolase 34 OS=Homo sapiens OX=9606 GN=USP34 PE=1 SV=2
g23257.t1,sp|Q8N6S4|AN13C_HUMAN,Homo sapiens,62.182,100.0,4.93e-111,337.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8N6S4|AN13C_HUMAN Ankyrin repeat domain-containing protein 13C OS=Homo sapiens OX=9606 GN=ANKRD13C PE=1 SV=2
g23258.t1,sp|Q8N6S4|AN13C_HUMAN,Homo sapiens,60.23,97.0,0.0,530.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8N6S4|AN13C_HUMAN Ankyrin repeat domain-containing protein 13C OS=Homo sapiens OX=9606 GN=ANKRD13C PE=1 SV=2
g23265.t1,tr|A0A2I1GFX4|A0A2I1GFX4_9GLOM,Rhizophagus irregularis,33.663,70.0,1.15e-07,56.6,Other non-arthropod,FLAG_REVIEW,2,2,tr|A0A2I1GFX4|A0A2I1GFX4_9GLOM Tc1-like transposase DDE domain-containing protein OS=Rhizophagus irregularis OX=588596 GN=RhiirA4_542666 PE=4 SV=1
g23267.t1,sp|Q5BJW3|TX261_RAT,Rattus norvegicus,47.486,98.0,1.95e-49,164.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5BJW3|TX261_RAT Protein TEX261 OS=Rattus norvegicus OX=10116 GN=Tex261 PE=2 SV=1
g23268.t1,sp|Q1HLC0|LOSAC_LONON,Lonomia obliqua,41.505,84.0,7.170000000000001e-103,320.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q1HLC0|LOSAC_LONON Hemolin OS=Lonomia obliqua OX=304329 PE=1 SV=1
g23274.t1,tr|A0A179EX22|A0A179EX22_METCM,Pochonia chlamydosporia 170,31.356,72.0,6.53e-11,67.0,Other non-arthropod,FLAG_REVIEW,1,1,tr|A0A179EX22|A0A179EX22_METCM Transposase OS=Pochonia chlamydosporia 170 OX=1380566 GN=VFPPC_12164 PE=4 SV=2
g23277.t1,sp|Q5ZLT0|XPO7_CHICK,Gallus gallus,66.901,98.0,7.959999999999999e-54,189.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5ZLT0|XPO7_CHICK Exportin-7 OS=Gallus gallus OX=9031 GN=XPO7 PE=2 SV=1
g23282.t1,sp|A8WCF8|TPRGL_RAT,Rattus norvegicus,30.375,80.0,1.12e-35,137.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|A8WCF8|TPRGL_RAT Tumor protein p63-regulated gene 1-like protein OS=Rattus norvegicus OX=10116 GN=Tprg1l PE=1 SV=1
g23284.t2,sp|Q5XIN3|MIPT3_RAT,Rattus norvegicus,31.472,95.0,3.25e-58,212.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q5XIN3|MIPT3_RAT TRAF3-interacting protein 1 OS=Rattus norvegicus OX=10116 GN=Traf3ip1 PE=1 SV=1
g23285.t1,sp|Q8N4V2|SVOP_HUMAN,Homo sapiens,52.677,99.0,9.08e-168,489.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8N4V2|SVOP_HUMAN Synaptic vesicle 2-related protein OS=Homo sapiens OX=9606 GN=SVOP PE=1 SV=1
g23288.t1,sp|P86251|EFTU_MESAU,Mesocricetus auratus,55.039,86.0,1.75e-160,467.0,Other non-arthropod,FLAG_REVIEW,5,5,"sp|P86251|EFTU_MESAU Elongation factor Tu, mitochondrial OS=Mesocricetus auratus OX=10036 GN=TUFM PE=1 SV=2"
g23290.t1,sp|Q562D6|TRMO_MOUSE,Mus musculus,33.578,83.0,3.2199999999999996e-52,187.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q562D6|TRMO_MOUSE tRNA (adenine(37)-N6)-methyltransferase OS=Mus musculus OX=10090 GN=Trmo PE=2 SV=2
g23300.t1,sp|Q6PNC0|DMXL1_MOUSE,Mus musculus,45.89,89.0,8.51e-77,263.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6PNC0|DMXL1_MOUSE DmX-like protein 1 OS=Mus musculus OX=10090 GN=Dmxl1 PE=1 SV=1
g23310.t1,sp|Q1LUA6|TRIO_DANRE,Danio rerio,41.584,88.0,1.86e-76,283.0,Other non-arthropod,FLAG_REVIEW,13,13,sp|Q1LUA6|TRIO_DANRE Triple functional domain protein OS=Danio rerio OX=7955 GN=trio PE=3 SV=1
g23320.t1,sp|Q29R99|LIPT2_DANRE,Danio rerio,52.968,91.0,1.1700000000000001e-75,234.0,Other non-arthropod,FLAG_REVIEW,5,5,"sp|Q29R99|LIPT2_DANRE Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2, mitochondrial OS=Danio rerio OX=7955 GN=lipt2 PE=2 SV=1"
g23322.t1,sp|Q90773|CEPU1_CHICK,Gallus gallus,30.405,77.0,7.54e-29,122.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|Q90773|CEPU1_CHICK Protein CEPU-1 OS=Gallus gallus OX=9031 PE=1 SV=1
g23331.t1,sp|P60892|PRPS1_RAT,Rattus norvegicus,87.066,93.0,0.0,580.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P60892|PRPS1_RAT Ribose-phosphate pyrophosphokinase 1 OS=Rattus norvegicus OX=10116 GN=Prps1 PE=1 SV=2
g23334.t1,sp|Q5REQ8|DCP2_PONAB,Pongo abelii,43.229,97.0,1.0600000000000001e-99,307.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q5REQ8|DCP2_PONAB m7GpppN-mRNA hydrolase OS=Pongo abelii OX=9601 GN=DCP2 PE=2 SV=1
g23335.t1,sp|Q4VBI7|STX18_DANRE,Danio rerio,45.82,99.0,1.11e-84,264.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q4VBI7|STX18_DANRE Syntaxin-18 OS=Danio rerio OX=7955 GN=stx18 PE=2 SV=1
g23339.t1,sp|P47816|PDCD2_RAT,Rattus norvegicus,41.854,98.0,2.0899999999999997e-89,278.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P47816|PDCD2_RAT uS5 assembly chaperone PDCD2 OS=Rattus norvegicus OX=10116 GN=Pdcd2 PE=2 SV=2
g23340.t1,sp|Q4V8S3|TM242_DANRE,Danio rerio,53.913,79.0,3.99e-33,120.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q4V8S3|TM242_DANRE Transmembrane protein 242 OS=Danio rerio OX=7955 GN=tmem242 PE=2 SV=2
g23341.t1,sp|Q5ZIJ9|MIB2_CHICK,Gallus gallus,38.593,99.0,0.0,654.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5ZIJ9|MIB2_CHICK E3 ubiquitin-protein ligase MIB2 OS=Gallus gallus OX=9031 GN=MIB2 PE=2 SV=1
g23342.t1,sp|Q32M08|DUS4L_MOUSE,Mus musculus,47.603,80.0,1.6e-95,294.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q32M08|DUS4L_MOUSE tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like OS=Mus musculus OX=10090 GN=Dus4l PE=2 SV=1
g23358.t1,sp|Q99PJ0|NTRI_MOUSE,Mus musculus,35.144,74.0,1.26e-39,151.0,Other non-arthropod,FLAG_REVIEW,4,4,sp|Q99PJ0|NTRI_MOUSE Neurotrimin OS=Mus musculus OX=10090 GN=Ntm PE=1 SV=2
g23365.t1,sp|Q8IZ13|F200C_HUMAN,Homo sapiens,44.865,98.0,1.03e-46,167.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8IZ13|F200C_HUMAN Protein FAM200C OS=Homo sapiens OX=9606 GN=FAM200C PE=1 SV=1
g23371.t1,sp|Q3U1J4|DDB1_MOUSE,Mus musculus,66.437,100.0,0.0,619.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q3U1J4|DDB1_MOUSE DNA damage-binding protein 1 OS=Mus musculus OX=10090 GN=Ddb1 PE=1 SV=2
g23374.t1,tr|A0AB34KE36|A0AB34KE36_9PEZI,Cladosporium halotolerans,33.758,96.0,4.82e-38,150.0,Other non-arthropod,FLAG_REVIEW,4,4,tr|A0AB34KE36|A0AB34KE36_9PEZI Polyprotein OS=Cladosporium halotolerans OX=1052096 GN=WHR41_09299 PE=4 SV=1
g23375.t1,sp|Q8BZ09|ODC_MOUSE,Mus musculus,60.208,98.0,2.66e-122,358.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q8BZ09|ODC_MOUSE Mitochondrial 2-oxodicarboxylate carrier OS=Mus musculus OX=10090 GN=Slc25a21 PE=1 SV=1
g23376.t1,sp|Q99L48|NMD3_MOUSE,Mus musculus,62.733,100.0,7.259999999999999e-69,223.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q99L48|NMD3_MOUSE 60S ribosomal export protein NMD3 OS=Mus musculus OX=10090 GN=Nmd3 PE=1 SV=1
g23380.t1,tr|A0A507D216|A0A507D216_9FUNG,Synchytrium endobioticum,37.218,73.0,6.02e-54,197.0,Other non-arthropod,FLAG_REVIEW,3,3,tr|A0A507D216|A0A507D216_9FUNG RNA-directed DNA polymerase OS=Synchytrium endobioticum OX=286115 GN=SeMB42_g04060 PE=4 SV=1
g23385.t1,tr|A0A1Y2CUX5|A0A1Y2CUX5_9FUNG,Rhizoclosmatium globosum,33.916,92.0,7.159999999999999e-38,142.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A1Y2CUX5|A0A1Y2CUX5_9FUNG 4-nitrophenylphosphatase OS=Rhizoclosmatium globosum OX=329046 GN=BCR33DRAFT_712757 PE=4 SV=1
g23408.t1,sp|Q6DFI2|TM147_XENLA,Xenopus laevis,50.0,94.0,3.52e-73,228.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6DFI2|TM147_XENLA BOS complex subunit TMEM147 OS=Xenopus laevis OX=8355 GN=tmem147 PE=2 SV=1
g23410.t1,sp|Q6PBJ2|CFA20_DANRE,Danio rerio,95.652,93.0,1.84e-78,236.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q6PBJ2|CFA20_DANRE Cilia- and flagella-associated protein 20 OS=Danio rerio OX=7955 GN=cfap20 PE=2 SV=1
g23411.t1,sp|Q6GQT9|NOMO1_MOUSE,Mus musculus,32.514,97.0,0.0,577.0,Other non-arthropod,FLAG_REVIEW,4,4,sp|Q6GQT9|NOMO1_MOUSE BOS complex subunit NOMO1 OS=Mus musculus OX=10090 GN=Nomo1 PE=1 SV=1
g23413.t1,sp|Q07160|HSP20_NIPBR,Nippostrongylus brasiliensis,34.375,73.0,1.98e-10,63.5,Other non-arthropod,FLAG_REVIEW,1,1,sp|Q07160|HSP20_NIPBR Heat shock protein homolog OS=Nippostrongylus brasiliensis OX=27835 GN=HSP20 PE=2 SV=1
g23423.t1,sp|Q11000|AMPM_HELVI,Heliothis virescens,56.205,97.0,0.0,1063.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q11000|AMPM_HELVI Membrane alanyl aminopeptidase OS=Heliothis virescens OX=7102 PE=1 SV=1
g23424.t1,sp|P15684|AMPN_RAT,Rattus norvegicus,32.609,98.0,2.95e-66,234.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P15684|AMPN_RAT Aminopeptidase N OS=Rattus norvegicus OX=10116 GN=Anpep PE=1 SV=2
g23425.t1,tr|A0A015J5I9|A0A015J5I9_RHIIW,Rhizophagus irregularis (strain DAOM 197198w),62.366,99.0,2.1900000000000001e-32,125.0,Other non-arthropod,FLAG_REVIEW,5,5,tr|A0A015J5I9|A0A015J5I9_RHIIW Gag-pol fusion protein OS=Rhizophagus irregularis (strain DAOM 197198w) OX=1432141 GN=RirG_273610 PE=4 SV=1
g23428.t1,tr|I3EEZ1|I3EEZ1_NEMP3,Nematocida parisii (strain ERTm3),34.286,81.0,2.73e-09,64.3,Other non-arthropod,FLAG_REVIEW,2,2,tr|I3EEZ1|I3EEZ1_NEMP3 FH2 domain-containing protein OS=Nematocida parisii (strain ERTm3) OX=935791 GN=NEQG_01860 PE=4 SV=1
g23443.t1,sp|P30640|BUD13_CAEEL,Caenorhabditis elegans,36.829,74.0,2.17e-48,180.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P30640|BUD13_CAEEL BUD13 homolog OS=Caenorhabditis elegans OX=6239 GN=bud-13 PE=3 SV=1
g23445.t1,sp|Q9DE14|ATR_XENLA,Xenopus laevis,38.08,99.0,0.0,617.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9DE14|ATR_XENLA Serine/threonine-protein kinase atr OS=Xenopus laevis OX=8355 GN=atr PE=1 SV=2
g23446.t1,tr|A0A2X0P372|A0A2X0P372_9BASI,Microbotryum silenes-dioicae,39.286,77.0,3.63e-14,75.5,Other non-arthropod,FLAG_REVIEW,4,4,tr|A0A2X0P372|A0A2X0P372_9BASI BQ5605_C003g02060 protein OS=Microbotryum silenes-dioicae OX=796604 GN=BQ5605_C003g02060 PE=4 SV=1
g23448.t1,tr|A0A2N1JDG9|A0A2N1JDG9_9BASI,Malassezia vespertilionis,52.727,74.0,1.43e-09,59.3,Other non-arthropod,FLAG_REVIEW,3,3,tr|A0A2N1JDG9|A0A2N1JDG9_9BASI STAS domain-containing protein OS=Malassezia vespertilionis OX=2020962 GN=MVES_001591 PE=4 SV=1
g23464.t1,sp|Q9W734|SMAD6_CHICK,Gallus gallus,37.273,93.0,2.66e-56,195.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9W734|SMAD6_CHICK SMAD family member 6 OS=Gallus gallus OX=9031 GN=SMAD6 PE=2 SV=1
g23472.t1,sp|P35502|ESTF_MYZPE,Myzus persicae,30.0,94.0,8.610000000000001e-56,203.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|P35502|ESTF_MYZPE Esterase FE4 OS=Myzus persicae OX=13164 PE=1 SV=1
g23473.t1,tr|A0A3E2H2J6|A0A3E2H2J6_SCYLI,Scytalidium lignicola,31.041,89.0,3e-48,182.0,Other non-arthropod,FLAG_REVIEW,1,1,tr|A0A3E2H2J6|A0A3E2H2J6_SCYLI Carboxylic ester hydrolase (Fragment) OS=Scytalidium lignicola OX=5539 GN=B7463_g9126 PE=3 SV=1
g23474.t1,sp|P35502|ESTF_MYZPE,Myzus persicae,30.0,92.0,1.89e-58,211.0,Other non-arthropod,FLAG_REVIEW,1,1,sp|P35502|ESTF_MYZPE Esterase FE4 OS=Myzus persicae OX=13164 PE=1 SV=1
g23481.t1,sp|P13264|GLSK_RAT,Rattus norvegicus,55.577,81.0,0.0,607.0,Other non-arthropod,FLAG_REVIEW,5,5,"sp|P13264|GLSK_RAT Glutaminase kidney isoform, mitochondrial OS=Rattus norvegicus OX=10116 GN=Gls PE=1 SV=2"
g23482.t1,sp|P29981|CP4C1_BLADI,Blaberus discoidalis,40.0,99.0,2.96e-116,358.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P29981|CP4C1_BLADI Cytochrome P450 4C1 OS=Blaberus discoidalis OX=6981 GN=CYP4C1 PE=2 SV=1
g23483.t1,sp|P29981|CP4C1_BLADI,Blaberus discoidalis,39.484,93.0,1.07e-117,363.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P29981|CP4C1_BLADI Cytochrome P450 4C1 OS=Blaberus discoidalis OX=6981 GN=CYP4C1 PE=2 SV=1
g23485.t1,sp|Q95X01|MYRO1_BREBR,Brevicoryne brassicae,48.754,82.0,5.43e-96,299.0,Other non-arthropod,FLAG_REVIEW,11,11,sp|Q95X01|MYRO1_BREBR Myrosinase 1 OS=Brevicoryne brassicae OX=69196 PE=1 SV=1
g23486.t1,sp|Q02401|LPH_RAT,Rattus norvegicus,44.203,95.0,1.05e-31,125.0,Other non-arthropod,FLAG_REVIEW,13,13,sp|Q02401|LPH_RAT Lactase/phlorizin hydrolase OS=Rattus norvegicus OX=10116 GN=Lct PE=1 SV=2
g23487.t1,sp|Q1L8J7|YAP1_DANRE,Danio rerio,33.537,93.0,4.5e-37,144.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q1L8J7|YAP1_DANRE Transcriptional coactivator YAP1 OS=Danio rerio OX=7955 GN=yap1 PE=2 SV=2
g23500.t1,tr|A0ABR2WPF1|A0ABR2WPF1_9FUNG,Basidiobolus ranarum,72.234,99.0,0.0,736.0,Other non-arthropod,FLAG_REVIEW,5,5,"tr|A0ABR2WPF1|A0ABR2WPF1_9FUNG 6-phosphogluconate dehydrogenase, decarboxylating OS=Basidiobolus ranarum OX=34480 GN=GND1_1 PE=3 SV=1"
g23501.t1,sp|Q6GQT6|SCAP_MOUSE,Mus musculus,31.807,86.0,1.07e-102,362.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q6GQT6|SCAP_MOUSE Sterol regulatory element-binding protein cleavage-activating protein OS=Mus musculus OX=10090 GN=Scap PE=1 SV=1
g23503.t1,sp|Q5I0D6|NOSTN_RAT,Rattus norvegicus,56.604,74.0,2.85e-13,80.5,Other non-arthropod,FLAG_REVIEW,4,4,sp|Q5I0D6|NOSTN_RAT Nostrin OS=Rattus norvegicus OX=10116 GN=Nostrin PE=1 SV=1
g23509.t1,tr|A0A015IFI4|A0A015IFI4_RHIIW,Rhizophagus irregularis (strain DAOM 197198w),30.435,99.0,1.28e-09,62.0,Other non-arthropod,FLAG_REVIEW,1,1,tr|A0A015IFI4|A0A015IFI4_RHIIW DDE Tnp4 domain-containing protein OS=Rhizophagus irregularis (strain DAOM 197198w) OX=1432141 GN=RirG_250390 PE=3 SV=1
g23512.t1,sp|Q5EA77|SNX17_BOVIN,Bos taurus,40.161,100.0,1.78e-105,328.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q5EA77|SNX17_BOVIN Sorting nexin-17 OS=Bos taurus OX=9913 GN=SNX17 PE=2 SV=1
g23513.t1,sp|Q9D855|QCR7_MOUSE,Mus musculus,52.727,98.0,5.91e-34,120.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9D855|QCR7_MOUSE Cytochrome b-c1 complex subunit 7 OS=Mus musculus OX=10090 GN=Uqcrb PE=1 SV=3
g23518.t1,sp|P53356|HTK16_HYDVU,Hydra vulgaris,40.51,91.0,0.0,568.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P53356|HTK16_HYDVU Tyrosine-protein kinase HTK16 OS=Hydra vulgaris OX=6087 GN=HTK16 PE=2 SV=1
g23519.t1,sp|O94991|SLIK5_HUMAN,Homo sapiens,31.163,70.0,2.71e-15,85.9,Other non-arthropod,FLAG_REVIEW,1,1,sp|O94991|SLIK5_HUMAN SLIT and NTRK-like protein 5 OS=Homo sapiens OX=9606 GN=SLITRK5 PE=1 SV=2
g23520.t1,sp|Q80U95|UBE3C_MOUSE,Mus musculus,38.554,99.0,0.0,672.0,Other non-arthropod,FLAG_REVIEW,2,2,sp|Q80U95|UBE3C_MOUSE Ubiquitin-protein ligase E3C OS=Mus musculus OX=10090 GN=Ube3c PE=1 SV=2
g23523.t1,sp|P83871|PHF5A_RAT,Rattus norvegicus,96.33,99.0,3.91e-72,216.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|P83871|PHF5A_RAT PHD finger-like domain-containing protein 5A OS=Rattus norvegicus OX=10116 GN=Phf5a PE=2 SV=1
g23524.t1,tr|A0A0L0SEE3|A0A0L0SEE3_ALLM3,Allomyces macrogynus (strain ATCC 38327),46.279,72.0,2.8000000000000003e-109,348.0,Other non-arthropod,FLAG_REVIEW,2,2,tr|A0A0L0SEE3|A0A0L0SEE3_ALLM3 Kinesin-like protein OS=Allomyces macrogynus (strain ATCC 38327) OX=578462 GN=AMAG_06617 PE=3 SV=1
g23531.t1,sp|C0HKT4|DIH41_AGRIP,Agrotis ipsilon,66.667,75.0,4.07e-14,71.6,Other non-arthropod,FLAG_REVIEW,2,2,sp|C0HKT4|DIH41_AGRIP Diuretic hormone 41 OS=Agrotis ipsilon OX=56364 PE=1 SV=1
g23539.t1,sp|Q7ZUP1|TET5C_DANRE,Danio rerio,53.826,85.0,6.33e-137,404.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q7ZUP1|TET5C_DANRE Terminal nucleotidyltransferase 5C OS=Danio rerio OX=7955 GN=tent5c PE=2 SV=1
g23541.t1,sp|Q99N23|CAH15_MOUSE,Mus musculus,35.517,87.0,1.67e-43,158.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q99N23|CAH15_MOUSE Carbonic anhydrase 15 OS=Mus musculus OX=10090 GN=Ca15 PE=1 SV=1
g23542.t1,sp|Q6DF30|DHDH_XENTR,Xenopus tropicalis,44.073,94.0,8.3e-91,281.0,Other non-arthropod,FLAG_REVIEW,5,5,"sp|Q6DF30|DHDH_XENTR Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase OS=Xenopus tropicalis OX=8364 GN=dhdh PE=2 SV=1"
g23543.t1,sp|Q642M9|DHDH_DANRE,Danio rerio,42.604,90.0,2.25e-90,281.0,Other non-arthropod,FLAG_REVIEW,5,5,"sp|Q642M9|DHDH_DANRE Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase OS=Danio rerio OX=7955 GN=dhdh PE=2 SV=2"
g23550.t1,sp|Q9CQM5|TXD17_MOUSE,Mus musculus,42.063,99.0,5.47e-27,103.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q9CQM5|TXD17_MOUSE Thioredoxin domain-containing protein 17 OS=Mus musculus OX=10090 GN=Txndc17 PE=1 SV=1
g23552.t1,sp|Q54GD8|PX24C_DICDI,Dictyostelium discoideum,34.409,96.0,1.1799999999999999e-23,99.0,Other non-arthropod,FLAG_REVIEW,5,5,sp|Q54GD8|PX24C_DICDI PXMP2/4 family protein 3 OS=Dictyostelium discoideum OX=44689 GN=DDB_G0290223 PE=3 SV=1
