Protein_ID	Header	Length_aa	Contains_X	Contains_internal_stop
g13683.t1	g13683.t1	878	No	No
g13684.t1	g13684.t1	202	No	No
g13685.t1	g13685.t1	112	No	No
g13686.t1	g13686.t1	332	No	No
g13687.t1	g13687.t1	174	No	No
g13688.t1	g13688.t1	245	Yes	No
g13689.t1	g13689.t1	232	No	No
g13690.t1	g13690.t1	205	No	No
g13691.t1	g13691.t1	206	No	No
g13692.t1	g13692.t1	196	No	No
g13693.t1	g13693.t1	82	No	No
g13694.t1	g13694.t1	111	No	No
g13695.t1	g13695.t1	91	No	No
g13696.t1	g13696.t1	696	No	No
g13697.t1	g13697.t1	72	No	No
g13698.t1	g13698.t1	1240	No	No
g13699.t1	g13699.t1	84	No	No
g13700.t1	g13700.t1	182	No	No
g13701.t1	g13701.t1	281	No	No
g13702.t1	g13702.t1	864	No	No
g13703.t1	g13703.t1	1158	No	No
g13704.t1	g13704.t1	172	No	No
g13705.t1	g13705.t1	410	No	No
g13706.t1	g13706.t1	490	No	No
g13707.t1	g13707.t1	152	No	No
g13708.t1	g13708.t1	622	No	No
g13709.t1	g13709.t1	148	No	No
g13710.t1	g13710.t1	274	No	No
g13711.t1	g13711.t1	3183	Yes	No
g13712.t1	g13712.t1	443	No	No
g13713.t1	g13713.t1	237	No	No
g13714.t1	g13714.t1	972	No	No
g13715.t1	g13715.t1	138	Yes	No
g13716.t1	g13716.t1	106	No	No
g13717.t1	g13717.t1	114	No	No
g13718.t1	g13718.t1	521	Yes	No
g13719.t1	g13719.t1	151	No	No
g13720.t1	g13720.t1	97	No	No
g13721.t1	g13721.t1	152	No	No
g13722.t1	g13722.t1	242	No	No
g13723.t1	g13723.t1	956	No	No
g13724.t1	g13724.t1	147	No	No
g13725.t1	g13725.t1	127	No	No
g13726.t1	g13726.t1	343	No	No
g13727.t1	g13727.t1	968	No	No
g13728.t1	g13728.t1	140	No	No
g13729.t1	g13729.t1	215	No	No
g13730.t1	g13730.t1	79	No	No
g13731.t1	g13731.t1	142	No	No
g13732.t1	g13732.t1	89	No	No
g13733.t1	g13733.t1	201	No	No
g13734.t1	g13734.t1	199	No	No
g13735.t1	g13735.t1	130	No	No
g13736.t1	g13736.t1	75	No	No
g13737.t1	g13737.t1	121	No	No
g13738.t1	g13738.t1	128	Yes	No
g13739.t1	g13739.t1	303	No	No
g13740.t2	g13740.t2	1345	No	No
g13741.t1	g13741.t1	249	No	No
g13742.t1	g13742.t1	395	No	No
g13743.t1	g13743.t1	486	No	No
g13744.t1	g13744.t1	160	No	No
g13745.t1	g13745.t1	83	No	No
g13746.t1	g13746.t1	105	No	No
g13747.t2	g13747.t2	461	No	No
g13748.t1	g13748.t1	246	No	No
g13749.t1	g13749.t1	108	No	No
g13750.t1	g13750.t1	353	No	No
g13751.t1	g13751.t1	528	No	No
g13752.t2	g13752.t2	253	Yes	No
g13753.t1	g13753.t1	621	No	No
g13754.t1	g13754.t1	567	No	No
g13755.t1	g13755.t1	67	No	No
g13756.t1	g13756.t1	111	No	No
g13757.t1	g13757.t1	111	No	No
g13758.t1	g13758.t1	654	No	No
g13759.t1	g13759.t1	1159	No	No
g13760.t1	g13760.t1	139	No	No
g13761.t1	g13761.t1	104	No	No
g13762.t1	g13762.t1	71	No	No
g13763.t1	g13763.t1	415	No	No
g13764.t1	g13764.t1	333	No	No
g13765.t1	g13765.t1	205	No	No
g13766.t1	g13766.t1	262	No	No
g13767.t1	g13767.t1	300	No	No
g13768.t1	g13768.t1	316	No	No
g13769.t1	g13769.t1	72	No	No
g13770.t1	g13770.t1	448	No	No
g13771.t1	g13771.t1	548	No	No
g13772.t1	g13772.t1	492	No	No
g13773.t1	g13773.t1	263	No	No
g13774.t1	g13774.t1	264	No	No
g13775.t1	g13775.t1	258	No	No
g13776.t1	g13776.t1	250	No	No
g13777.t1	g13777.t1	258	No	No
g13778.t1	g13778.t1	258	No	No
g13779.t1	g13779.t1	261	No	No
g13780.t1	g13780.t1	178	No	No
g13781.t1	g13781.t1	259	No	No
g13782.t1	g13782.t1	113	No	No
g13783.t1	g13783.t1	235	No	No
g13784.t1	g13784.t1	258	No	No
g13785.t1	g13785.t1	98	No	No
g13786.t1	g13786.t1	77	No	No
g13787.t1	g13787.t1	283	No	No
g13788.t1	g13788.t1	78	No	No
g13789.t1	g13789.t1	196	No	No
g13790.t1	g13790.t1	66	No	No
g13791.t1	g13791.t1	273	No	No
g13792.t1	g13792.t1	313	No	No
g13793.t1	g13793.t1	368	No	No
g13794.t1	g13794.t1	173	No	No
g13795.t1	g13795.t1	93	No	No
g13796.t1	g13796.t1	224	No	No
g13797.t1	g13797.t1	326	No	No
g13798.t1	g13798.t1	162	Yes	No
g13799.t1	g13799.t1	177	Yes	No
g13800.t1	g13800.t1	90	No	No
g13801.t1	g13801.t1	2808	No	No
g13802.t1	g13802.t1	299	No	No
g13803.t1	g13803.t1	101	No	No
g13804.t1	g13804.t1	219	No	No
g13805.t1	g13805.t1	322	No	No
g13806.t1	g13806.t1	679	No	No
g13807.t1	g13807.t1	74	No	No
g13808.t1	g13808.t1	110	No	No
g13809.t1	g13809.t1	180	No	No
g13810.t1	g13810.t1	202	No	No
g13811.t2	g13811.t2	1276	Yes	No
g13812.t1	g13812.t1	93	No	No
g13813.t1	g13813.t1	161	No	No
g13814.t1	g13814.t1	170	No	No
g13815.t1	g13815.t1	73	No	No
g13816.t1	g13816.t1	98	No	No
g13817.t2	g13817.t2	458	Yes	No
g13818.t1	g13818.t1	97	No	No
g13819.t1	g13819.t1	97	No	No
g13820.t1	g13820.t1	133	No	No
g13821.t1	g13821.t1	108	No	No
g13822.t1	g13822.t1	53	Yes	No
g13823.t1	g13823.t1	105	No	No
g13824.t1	g13824.t1	152	No	No
g13825.t1	g13825.t1	269	No	No
g13826.t1	g13826.t1	109	No	No
g13827.t1	g13827.t1	536	No	No
g13828.t1	g13828.t1	559	No	No
g13829.t1	g13829.t1	327	No	No
g13830.t1	g13830.t1	511	No	No
g13831.t1	g13831.t1	912	No	No
g13832.t1	g13832.t1	128	Yes	No
g13833.t2	g13833.t2	433	No	No
g13834.t1	g13834.t1	1106	Yes	No
g13835.t1	g13835.t1	244	Yes	No
g13836.t1	g13836.t1	1330	No	No
g13837.t1	g13837.t1	443	No	No
g13838.t1	g13838.t1	880	No	No
g13839.t1	g13839.t1	924	No	No
g13840.t1	g13840.t1	206	No	No
g13841.t1	g13841.t1	333	Yes	No
g13842.t1	g13842.t1	523	Yes	No
g13843.t1	g13843.t1	119	No	No
g13844.t1	g13844.t1	191	No	No
g13845.t1	g13845.t1	47	No	No
g13846.t1	g13846.t1	212	No	No
g13847.t1	g13847.t1	335	No	No
g13848.t1	g13848.t1	166	No	No
g13849.t1	g13849.t1	161	No	No
g13850.t1	g13850.t1	380	No	No
g13851.t1	g13851.t1	657	No	No
g13852.t1	g13852.t1	139	No	No
g13853.t1	g13853.t1	74	No	No
g13854.t1	g13854.t1	199	No	No
g13855.t1	g13855.t1	90	No	No
g13856.t1	g13856.t1	155	No	No
g13857.t1	g13857.t1	357	Yes	No
g13858.t1	g13858.t1	500	No	No
g13859.t1	g13859.t1	130	No	No
g13860.t1	g13860.t1	66	No	No
g13861.t1	g13861.t1	84	No	No
g13862.t1	g13862.t1	523	No	No
g13863.t1	g13863.t1	146	No	No
g13864.t1	g13864.t1	105	No	No
g13865.t1	g13865.t1	79	No	No
g13866.t1	g13866.t1	1406	No	No
g13867.t1	g13867.t1	125	No	No
g13868.t1	g13868.t1	342	Yes	No
g13869.t1	g13869.t1	294	No	No
g13870.t1	g13870.t1	84	No	No
g13871.t1	g13871.t1	331	No	No
g13872.t1	g13872.t1	131	No	No
g13873.t1	g13873.t1	294	No	No
g13874.t1	g13874.t1	294	No	No
g13875.t1	g13875.t1	241	No	No
g13876.t1	g13876.t1	953	No	No
g13877.t1	g13877.t1	283	No	No
g13878.t1	g13878.t1	271	No	No
g13879.t1	g13879.t1	121	No	No
g13880.t1	g13880.t1	244	No	No
g13881.t1	g13881.t1	545	No	No
g13882.t1	g13882.t1	165	Yes	No
g13883.t1	g13883.t1	84	No	No
g13884.t1	g13884.t1	467	No	No
g13885.t1	g13885.t1	78	Yes	No
g13886.t1	g13886.t1	137	No	No
g13887.t2	g13887.t2	689	No	No
g13888.t1	g13888.t1	234	No	No
g13889.t1	g13889.t1	237	No	No
g13890.t1	g13890.t1	91	No	No
g13891.t1	g13891.t1	66	No	No
g13892.t1	g13892.t1	98	No	No
g13893.t1	g13893.t1	131	No	No
g13894.t1	g13894.t1	606	No	No
g13895.t1	g13895.t1	948	No	No
g13896.t1	g13896.t1	99	No	No
g13897.t1	g13897.t1	284	No	No
g13898.t1	g13898.t1	187	No	No
g13899.t1	g13899.t1	34	No	No
g13900.t1	g13900.t1	229	No	No
g13901.t1	g13901.t1	194	No	No
g13902.t1	g13902.t1	142	Yes	No
g13903.t1	g13903.t1	265	No	No
g13904.t2	g13904.t2	170	No	No
g13905.t1	g13905.t1	429	No	No
g13906.t1	g13906.t1	277	No	No
g13907.t2	g13907.t2	646	No	No
g13908.t1	g13908.t1	384	No	No
g13909.t1	g13909.t1	274	No	No
g13910.t1	g13910.t1	276	No	No
g13911.t1	g13911.t1	327	No	No
g13912.t1	g13912.t1	193	No	No
g13913.t1	g13913.t1	429	No	No
g13914.t1	g13914.t1	916	No	No
g13915.t1	g13915.t1	420	No	No
g13916.t1	g13916.t1	376	No	No
g13917.t1	g13917.t1	921	No	No
g13918.t1	g13918.t1	108	No	No
g13919.t1	g13919.t1	1288	No	No
g13920.t1	g13920.t1	155	No	No
g13921.t1	g13921.t1	287	No	No
g13922.t1	g13922.t1	294	No	No
g13923.t1	g13923.t1	85	No	No
g13924.t1	g13924.t1	720	No	No
g13925.t1	g13925.t1	101	No	No
g13926.t1	g13926.t1	1080	No	No
g13927.t2	g13927.t2	709	No	No
g13928.t1	g13928.t1	329	No	No
g13929.t1	g13929.t1	79	No	No
g13930.t1	g13930.t1	277	No	No
g13931.t1	g13931.t1	117	No	No
g13932.t1	g13932.t1	264	No	No
g13933.t1	g13933.t1	170	Yes	No
g13934.t1	g13934.t1	557	No	No
g13935.t1	g13935.t1	510	No	No
g13936.t1	g13936.t1	520	No	No
g13937.t1	g13937.t1	71	No	No
g13938.t1	g13938.t1	176	No	No
g13939.t1	g13939.t1	311	No	No
g13940.t1	g13940.t1	382	No	No
g13941.t1	g13941.t1	116	No	No
g13942.t1	g13942.t1	199	No	No
g13943.t1	g13943.t1	650	No	No
g13944.t1	g13944.t1	580	No	No
g13945.t1	g13945.t1	574	No	No
g13946.t1	g13946.t1	40	No	No
g13947.t1	g13947.t1	270	No	No
g13948.t1	g13948.t1	446	No	No
g13949.t1	g13949.t1	91	No	No
g13950.t1	g13950.t1	428	No	No
g13951.t1	g13951.t1	84	No	No
g13952.t1	g13952.t1	763	No	No
g13953.t1	g13953.t1	392	No	No
g13954.t1	g13954.t1	266	No	No
g13955.t1	g13955.t1	184	No	No
g13956.t1	g13956.t1	97	No	No
g13957.t1	g13957.t1	287	No	No
g13958.t1	g13958.t1	128	No	No
g13959.t1	g13959.t1	368	No	No
g13960.t2	g13960.t2	1051	No	No
g13961.t1	g13961.t1	204	No	No
g13962.t2	g13962.t2	644	No	No
g13963.t1	g13963.t1	1334	No	No
g13964.t1	g13964.t1	244	No	No
g13965.t1	g13965.t1	429	No	No
g13966.t2	g13966.t2	8314	No	No
g13967.t1	g13967.t1	607	Yes	No
g13968.t2	g13968.t2	945	No	No
g13969.t1	g13969.t1	449	Yes	No
g13970.t1	g13970.t1	526	No	No
g13971.t3	g13971.t3	1807	No	No
g13972.t1	g13972.t1	76	No	No
g13973.t1	g13973.t1	135	No	No
g13974.t1	g13974.t1	111	No	No
g13975.t1	g13975.t1	94	No	No
g13976.t1	g13976.t1	121	No	No
g13977.t1	g13977.t1	90	No	No
g13978.t1	g13978.t1	163	No	No
g13979.t1	g13979.t1	87	No	No
g13980.t1	g13980.t1	89	No	No
g13981.t1	g13981.t1	173	No	No
g13982.t1	g13982.t1	520	No	No
g13983.t1	g13983.t1	87	No	No
g13984.t1	g13984.t1	239	No	No
g13985.t1	g13985.t1	1104	No	No
g13986.t2	g13986.t2	231	No	No
g13987.t1	g13987.t1	163	No	No
g13988.t1	g13988.t1	208	No	No
g13989.t1	g13989.t1	165	No	No
g13990.t1	g13990.t1	407	No	No
g13991.t1	g13991.t1	129	No	No
g13992.t1	g13992.t1	148	No	No
g13993.t1	g13993.t1	366	No	No
g13994.t1	g13994.t1	208	No	No
g13995.t1	g13995.t1	100	No	No
g13996.t1	g13996.t1	129	No	No
g13997.t1	g13997.t1	242	No	No
g13998.t1	g13998.t1	105	No	No
g13999.t1	g13999.t1	161	No	No
g14000.t1	g14000.t1	342	No	No
g14001.t1	g14001.t1	99	No	No
g14002.t2	g14002.t2	975	No	No
g14003.t1	g14003.t1	78	No	No
g14004.t1	g14004.t1	359	No	No
g14005.t1	g14005.t1	109	No	No
g14006.t1	g14006.t1	697	No	No
g14007.t1	g14007.t1	126	No	No
g14008.t1	g14008.t1	889	No	No
g14009.t1	g14009.t1	116	No	No
g14010.t1	g14010.t1	79	No	No
g14011.t1	g14011.t1	209	No	No
g14012.t1	g14012.t1	144	No	No
g14013.t1	g14013.t1	96	No	No
g14014.t1	g14014.t1	262	No	No
g14015.t1	g14015.t1	377	Yes	No
g14016.t1	g14016.t1	250	No	No
g14017.t1	g14017.t1	562	No	No
g14018.t1	g14018.t1	151	No	No
g14019.t1	g14019.t1	80	No	No
g14020.t1	g14020.t1	253	No	No
g14021.t1	g14021.t1	78	No	No
g14022.t1	g14022.t1	349	No	No
g14023.t1	g14023.t1	971	No	No
g14024.t1	g14024.t1	276	No	No
g14025.t1	g14025.t1	513	No	No
g14026.t1	g14026.t1	513	No	No
g14027.t1	g14027.t1	194	No	No
g14028.t1	g14028.t1	76	No	No
g14029.t1	g14029.t1	172	No	No
g14030.t1	g14030.t1	165	No	No
g14031.t1	g14031.t1	109	No	No
g14032.t1	g14032.t1	324	No	No
g14033.t1	g14033.t1	81	No	No
g14034.t1	g14034.t1	156	No	No
g14035.t1	g14035.t1	156	No	No
g14036.t1	g14036.t1	284	No	No
g14037.t1	g14037.t1	274	No	No
g14038.t1	g14038.t1	1016	No	No
g14039.t1	g14039.t1	74	No	No
g14040.t1	g14040.t1	684	No	No
g14041.t1	g14041.t1	597	No	No
g14042.t1	g14042.t1	219	No	No
g14043.t1	g14043.t1	338	No	No
g14044.t1	g14044.t1	617	No	No
g14045.t1	g14045.t1	439	No	No
g14046.t1	g14046.t1	473	Yes	No
g14047.t2	g14047.t2	375	No	No
g14048.t1	g14048.t1	468	No	No
g14049.t1	g14049.t1	86	No	No
g14050.t1	g14050.t1	1607	No	No
g14051.t1	g14051.t1	280	No	No
g14052.t1	g14052.t1	79	No	No
g14053.t1	g14053.t1	201	No	No
g14054.t1	g14054.t1	150	No	No
g14055.t1	g14055.t1	113	No	No
g14056.t1	g14056.t1	110	No	No
g14057.t1	g14057.t1	77	No	No
g14058.t1	g14058.t1	168	No	No
g14059.t3	g14059.t3	361	No	No
g14060.t1	g14060.t1	421	No	No
g14061.t1	g14061.t1	818	No	No
g14062.t1	g14062.t1	405	No	No
g14063.t1	g14063.t1	418	No	No
g14064.t1	g14064.t1	491	No	No
g14065.t1	g14065.t1	569	No	No
g14066.t1	g14066.t1	104	No	No
g14067.t1	g14067.t1	568	No	No
g14068.t1	g14068.t1	67	No	No
g14069.t1	g14069.t1	668	No	No
g14070.t1	g14070.t1	117	No	No
g14071.t1	g14071.t1	131	No	No
g14072.t1	g14072.t1	312	No	No
g14073.t1	g14073.t1	254	No	No
g14074.t1	g14074.t1	170	No	No
g14075.t1	g14075.t1	109	No	No
g14076.t1	g14076.t1	76	No	No
g14077.t1	g14077.t1	179	No	No
g14078.t1	g14078.t1	180	No	No
g14079.t1	g14079.t1	359	No	No
g14080.t1	g14080.t1	132	No	No
g14081.t1	g14081.t1	44	No	No
g14082.t1	g14082.t1	1224	No	No
g14083.t1	g14083.t1	246	No	No
g14084.t1	g14084.t1	82	No	No
g14085.t1	g14085.t1	390	No	No
g14086.t1	g14086.t1	606	No	No
g14087.t1	g14087.t1	131	No	No
g14088.t1	g14088.t1	140	No	No
g14089.t1	g14089.t1	605	No	No
g14090.t1	g14090.t1	304	No	No
g14091.t1	g14091.t1	122	Yes	No
g14092.t1	g14092.t1	1473	No	No
g14093.t1	g14093.t1	184	No	No
g14094.t1	g14094.t1	156	No	No
g14095.t1	g14095.t1	123	No	No
g14096.t1	g14096.t1	577	No	No
g14097.t1	g14097.t1	96	No	No
g14098.t1	g14098.t1	196	Yes	No
g14099.t1	g14099.t1	652	No	No
g14100.t1	g14100.t1	109	No	No
g14101.t2	g14101.t2	576	No	No
g14102.t1	g14102.t1	428	No	No
g14103.t1	g14103.t1	282	No	No
g14104.t1	g14104.t1	241	No	No
g14105.t1	g14105.t1	99	No	No
g14106.t1	g14106.t1	147	Yes	No
g14107.t1	g14107.t1	383	No	No
g14108.t1	g14108.t1	533	No	No
g14109.t1	g14109.t1	206	Yes	No
g14110.t1	g14110.t1	109	Yes	No
g14111.t1	g14111.t1	393	No	No
g14112.t1	g14112.t1	123	No	No
g14113.t1	g14113.t1	434	No	No
g14114.t1	g14114.t1	128	No	No
g14115.t1	g14115.t1	133	No	No
g14116.t1	g14116.t1	85	No	No
g14117.t1	g14117.t1	286	No	No
g14118.t1	g14118.t1	168	No	No
g14119.t1	g14119.t1	70	No	No
g14120.t1	g14120.t1	105	No	No
g14121.t1	g14121.t1	42	No	No
g14122.t1	g14122.t1	136	No	No
g14123.t1	g14123.t1	109	No	No
g14124.t1	g14124.t1	165	No	No
g14125.t1	g14125.t1	583	No	No
g14126.t1	g14126.t1	1656	No	No
g14127.t1	g14127.t1	366	No	No
g14128.t1	g14128.t1	187	No	No
g14129.t1	g14129.t1	109	No	No
g14130.t1	g14130.t1	118	No	No
g14131.t1	g14131.t1	68	No	No
g14132.t1	g14132.t1	201	No	No
g14133.t1	g14133.t1	220	No	No
g14134.t1	g14134.t1	262	No	No
g14135.t1	g14135.t1	507	No	No
g14136.t1	g14136.t1	113	No	No
g14137.t1	g14137.t1	104	No	No
g14138.t1	g14138.t1	121	No	No
g14139.t1	g14139.t1	123	No	No
g14140.t1	g14140.t1	614	No	No
g14141.t1	g14141.t1	86	No	No
g14142.t1	g14142.t1	121	No	No
g14143.t1	g14143.t1	80	No	No
g14144.t1	g14144.t1	457	No	No
g14145.t1	g14145.t1	395	No	No
g14146.t1	g14146.t1	318	No	No
g14147.t1	g14147.t1	205	No	No
g14148.t1	g14148.t1	867	No	No
g14149.t1	g14149.t1	1605	No	No
g14150.t1	g14150.t1	47	Yes	No
g14151.t1	g14151.t1	120	No	No
g14152.t1	g14152.t1	90	No	No
g14153.t1	g14153.t1	640	No	No
g14154.t1	g14154.t1	389	No	No
g14155.t1	g14155.t1	109	No	No
g14156.t1	g14156.t1	157	No	No
g14157.t1	g14157.t1	372	No	No
g14158.t1	g14158.t1	149	No	No
g14159.t1	g14159.t1	94	No	No
g14160.t1	g14160.t1	563	Yes	No
g14161.t1	g14161.t1	437	No	No
g14162.t1	g14162.t1	379	No	No
g14163.t1	g14163.t1	382	No	No
g14164.t1	g14164.t1	843	No	No
g14165.t1	g14165.t1	294	Yes	No
g14166.t1	g14166.t1	188	No	No
g14167.t1	g14167.t1	81	No	No
g14168.t1	g14168.t1	422	No	No
g14169.t1	g14169.t1	218	No	No
g14170.t1	g14170.t1	98	No	No
g14171.t1	g14171.t1	145	No	No
g14172.t1	g14172.t1	59	Yes	No
g14173.t1	g14173.t1	407	No	No
g14174.t1	g14174.t1	124	No	No
g14175.t1	g14175.t1	141	Yes	No
g14176.t1	g14176.t1	133	No	No
g14177.t1	g14177.t1	195	No	No
g14178.t1	g14178.t1	213	No	No
g14179.t1	g14179.t1	381	No	No
g14180.t1	g14180.t1	114	No	No
g14181.t1	g14181.t1	77	No	No
g14182.t2	g14182.t2	683	No	No
g14183.t1	g14183.t1	650	No	No
g14184.t1	g14184.t1	317	No	No
g14185.t1	g14185.t1	1584	No	No
g14186.t1	g14186.t1	376	No	No
g14187.t1	g14187.t1	274	No	No
g14188.t1	g14188.t1	352	No	No
g14189.t1	g14189.t1	97	No	No
g14190.t1	g14190.t1	571	No	No
g14191.t1	g14191.t1	373	No	No
g14192.t1	g14192.t1	308	No	No
g14193.t1	g14193.t1	455	No	No
g14194.t1	g14194.t1	232	Yes	No
g14195.t1	g14195.t1	463	No	No
g14196.t1	g14196.t1	1499	No	No
g14197.t1	g14197.t1	76	No	No
g14198.t1	g14198.t1	416	No	No
g14199.t1	g14199.t1	174	No	No
g14200.t1	g14200.t1	573	No	No
g14201.t1	g14201.t1	174	No	No
g14202.t1	g14202.t1	112	No	No
g14203.t1	g14203.t1	88	No	No
g14204.t1	g14204.t1	210	No	No
g14205.t1	g14205.t1	150	No	No
g14206.t1	g14206.t1	197	Yes	No
g14207.t1	g14207.t1	113	No	No
g14208.t1	g14208.t1	1113	No	No
g14209.t1	g14209.t1	102	No	No
g14210.t1	g14210.t1	77	No	No
g14211.t1	g14211.t1	595	Yes	No
g14212.t1	g14212.t1	203	Yes	No
g14213.t1	g14213.t1	92	No	No
g14214.t1	g14214.t1	76	No	No
g14215.t1	g14215.t1	473	No	No
g14216.t1	g14216.t1	87	No	No
g14217.t1	g14217.t1	153	No	No
g14218.t1	g14218.t1	1240	No	No
g14219.t1	g14219.t1	673	No	No
g14220.t1	g14220.t1	319	No	No
g14221.t1	g14221.t1	153	No	No
g14222.t1	g14222.t1	725	No	No
g14223.t1	g14223.t1	329	No	No
g14224.t1	g14224.t1	313	No	No
g14225.t1	g14225.t1	321	No	No
g14226.t1	g14226.t1	543	No	No
g14227.t1	g14227.t1	129	No	No
g14228.t1	g14228.t1	196	No	No
g14229.t1	g14229.t1	330	No	No
g14230.t1	g14230.t1	261	No	No
g14231.t1	g14231.t1	825	No	No
g14232.t1	g14232.t1	138	No	No
g14233.t1	g14233.t1	1162	No	No
g14234.t1	g14234.t1	164	No	No
g14235.t2	g14235.t2	1639	No	No
g14236.t1	g14236.t1	144	No	No
g14237.t1	g14237.t1	265	No	No
g14238.t1	g14238.t1	119	No	No
g14239.t1	g14239.t1	739	No	No
g14240.t1	g14240.t1	100	No	No
g14241.t1	g14241.t1	424	No	No
g14242.t1	g14242.t1	823	No	No
g14243.t1	g14243.t1	1090	No	No
g14244.t1	g14244.t1	130	No	No
g14245.t1	g14245.t1	261	No	No
g14246.t1	g14246.t1	569	No	No
g14247.t1	g14247.t1	210	Yes	No
g14248.t1	g14248.t1	713	No	No
g14249.t1	g14249.t1	219	No	No
g14250.t2	g14250.t2	225	No	No
g14251.t1	g14251.t1	766	No	No
g14252.t1	g14252.t1	292	No	No
g14253.t1	g14253.t1	3309	No	No
g14254.t1	g14254.t1	413	No	No
g14255.t1	g14255.t1	170	No	No
g14256.t1	g14256.t1	540	No	No
g14257.t1	g14257.t1	272	No	No
g14258.t1	g14258.t1	578	Yes	No
g14259.t1	g14259.t1	57	No	No
g14260.t1	g14260.t1	123	No	No
g14261.t1	g14261.t1	104	No	No
g14262.t1	g14262.t1	112	No	No
g14263.t1	g14263.t1	188	Yes	No
g14264.t1	g14264.t1	97	No	No
g14265.t1	g14265.t1	481	No	No
g14266.t1	g14266.t1	958	No	No
g14267.t1	g14267.t1	456	No	No
g14268.t1	g14268.t1	938	No	No
g14269.t1	g14269.t1	623	No	No
g14270.t1	g14270.t1	468	No	No
g14271.t1	g14271.t1	529	No	No
g14272.t1	g14272.t1	462	No	No
g14273.t1	g14273.t1	437	No	No
g14274.t3	g14274.t3	450	No	No
g14275.t1	g14275.t1	28	Yes	No
g14276.t1	g14276.t1	566	No	No
g14277.t1	g14277.t1	564	No	No
g14278.t1	g14278.t1	564	No	No
g14279.t1	g14279.t1	441	No	No
g14280.t1	g14280.t1	214	Yes	No
g14281.t2	g14281.t2	328	No	No
g14282.t1	g14282.t1	390	No	No
g14283.t1	g14283.t1	233	No	No
g14284.t1	g14284.t1	115	No	No
g14285.t1	g14285.t1	89	No	No
g14286.t1	g14286.t1	403	No	No
g14287.t1	g14287.t1	428	No	No
g14288.t1	g14288.t1	128	No	No
g14289.t1	g14289.t1	343	Yes	No
g14290.t1	g14290.t1	533	No	No
g14291.t1	g14291.t1	89	No	No
g14292.t1	g14292.t1	401	No	No
g14293.t1	g14293.t1	54	No	No
g14294.t1	g14294.t1	114	No	No
g14295.t1	g14295.t1	68	No	No
g14296.t1	g14296.t1	1157	No	No
g14297.t1	g14297.t1	131	No	No
g14298.t1	g14298.t1	263	No	No
g14299.t1	g14299.t1	263	No	No
g14300.t1	g14300.t1	121	No	No
g14301.t1	g14301.t1	188	No	No
g14302.t1	g14302.t1	135	No	No
g14303.t1	g14303.t1	82	No	No
g14304.t1	g14304.t1	42	Yes	No
g14305.t1	g14305.t1	91	Yes	No
g14306.t1	g14306.t1	298	No	No
g14307.t1	g14307.t1	406	No	No
g14308.t1	g14308.t1	140	No	No
g14309.t1	g14309.t1	170	No	No
g14310.t1	g14310.t1	106	No	No
g14311.t1	g14311.t1	575	No	No
g14312.t1	g14312.t1	360	No	No
g14313.t1	g14313.t1	82	No	No
g14314.t1	g14314.t1	141	No	No
g14315.t1	g14315.t1	72	No	No
g14316.t2	g14316.t2	1976	No	No
g14317.t1	g14317.t1	104	No	No
g14318.t1	g14318.t1	599	No	No
g14319.t1	g14319.t1	474	No	No
g14320.t1	g14320.t1	421	No	No
g14321.t1	g14321.t1	127	No	No
g14322.t2	g14322.t2	398	Yes	No
g14323.t1	g14323.t1	146	No	No
g14324.t1	g14324.t1	234	No	No
g14325.t1	g14325.t1	117	No	No
g14326.t1	g14326.t1	103	No	No
g14327.t1	g14327.t1	194	No	No
g14328.t1	g14328.t1	112	No	No
g14329.t1	g14329.t1	64	Yes	No
g14330.t1	g14330.t1	789	No	No
g14331.t1	g14331.t1	1013	No	No
g14332.t1	g14332.t1	184	No	No
g14333.t1	g14333.t1	83	No	No
g14334.t1	g14334.t1	81	No	No
g14335.t1	g14335.t1	114	No	No
g14336.t1	g14336.t1	112	No	No
g14337.t1	g14337.t1	109	No	No
g14338.t1	g14338.t1	154	No	No
g14339.t1	g14339.t1	579	No	No
g14340.t1	g14340.t1	206	No	No
g14341.t1	g14341.t1	107	No	No
g14342.t1	g14342.t1	365	No	No
g14343.t1	g14343.t1	1033	No	No
g14344.t3	g14344.t3	2882	No	No
g14345.t1	g14345.t1	430	No	No
g14346.t1	g14346.t1	488	No	No
g14347.t1	g14347.t1	109	No	No
g14348.t1	g14348.t1	1198	No	No
g14349.t1	g14349.t1	1112	No	No
g14350.t1	g14350.t1	79	No	No
g14351.t1	g14351.t1	96	Yes	No
g14352.t1	g14352.t1	311	No	No
g14353.t1	g14353.t1	309	No	No
g14354.t1	g14354.t1	253	Yes	No
g14355.t1	g14355.t1	119	No	No
g14356.t1	g14356.t1	95	No	No
g14357.t1	g14357.t1	93	No	No
g14358.t1	g14358.t1	171	No	No
g14359.t1	g14359.t1	744	No	No
g14360.t1	g14360.t1	151	Yes	No
g14361.t1	g14361.t1	179	No	No
g14362.t1	g14362.t1	274	No	No
g14363.t1	g14363.t1	157	No	No
g14364.t1	g14364.t1	252	No	No
g14365.t1	g14365.t1	78	No	No
g14366.t1	g14366.t1	429	No	No
g14367.t1	g14367.t1	255	No	No
g14368.t1	g14368.t1	143	Yes	No
g14369.t1	g14369.t1	327	No	No
g14370.t1	g14370.t1	300	No	No
g14371.t1	g14371.t1	145	No	No
g14372.t1	g14372.t1	101	No	No
g14373.t1	g14373.t1	192	No	No
